EditorYear	EdiCount	AutCount
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	2.0
-2	5	2.0
-1	11	12.0
0	10	2.0
1	5	11.0
2	11	2.0
3	6	2.0
4	7	1.0
5	29	1.0
6	16	1.0
7	15	2.0
8	24	7.0
9	10	4.0
10	22	8.0
11	7	3.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.26
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.26
-9	0	0.0
-8	0	0.0
-7	1	0.44
-6	0	0.0
-5	2	0.0
-4	0	0.0
-3	1	1.5
-2	0	1.84
-1	1	1.0
0	1	0.0
1	2	0.3
2	3	0.3
3	0	0.6
4	0	0.0
5	5	2.24
6	7	3.0
7	11	0.3
8	6	0.6
9	11	1.2
10	7	2.88
11	7	0.9
12	10	3.0
13	7	0.3
14	9	0.6
15	0	0.6
16	2	2.06
17	0	0.3
18	2	0.9
19	9	0.6
20	3	2.027027027027027
21	1	0.0
22	7	0.0
23	0	0.0
24	3	0.0
25	4	0.0
26	4	0.0
27	2	0.0
28	8	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	8	0.0
1	4	0.0
2	15	0.0
3	11	0.0
4	22	0.0
5	24	0.0
6	23	0.0
7	32	0.0
8	59	0.0
9	36	0.0
10	24	0.0
11	25	0.0
-16	0	0.0
-17	0	0.0
-11	0	0.0
-10	2	0.2
-9	0	0.2
-8	2	0.94
-7	0	1.44
-6	0	2.46
-5	0	1.56
-4	0	3.78
-3	2	3.64
-2	10	2.4
-1	0	0.0
0	5	3.06
1	18	1.96
2	9	2.02
3	4	1.48
4	4	0.9
5	9	1.46
6	5	1.625
7	16	0.4
8	6	2.12
9	8	2.4
10	11	1.0666666666666667
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	2	1.0
-2	6	6.0
-1	6	6.0
0	2	1.0
1	6	14.0
2	13	2.0
3	14	8.0
4	1	9.0
5	6	20.0
6	4	13.0
7	18	26.0
8	5	23.0
9	15	42.0
10	9	10.0
11	3	14.0
12	0	7.0
13	5	21.0
14	1	18.0
15	10	16.0
16	5	13.0
17	5	21.0
18	3	10.0
19	2	13.0
20	8	33.0
21	3	37.0
22	7	6.0
23	1	32.0
24	1	8.0
25	8	27.0
26	1	22.0
27	3	23.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
-22	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	17	0.0
1	4	0.061224489795918366
2	6	0.0
3	10	0.0
4	16	0.025
5	34	0.13157894736842105
6	31	0.3684210526315789
7	51	0.13513513513513514
