EditorYear	EdiCount	AutCount
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.02
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
-18	0	0.0
-19	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	1	1.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	1	0.0
-9	0	0.0
-8	0	0.0
-7	0	3.0
-6	0	0.0
-5	0	0.0
-4	2	0.0
-3	2	1.0
-2	0	1.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	1.0
10	0	0.0
11	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	2	0.0
5	0	0.0
6	0	0.0
-10	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	1	0.0
1	0	0.0
2	0	0.0
3	2	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	1	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
-11	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	1	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
-9	0	0.0
-8	0	0.02
-7	0	0.02
-6	0	0.0
-5	0	0.04
-4	0	0.0
-3	0	0.02
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.022222222222222223
8	0	0.0
9	0	0.024390243902439025
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-10	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.02
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
-14	0	0.0
-15	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.02
-6	0	0.04
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	1	0.0
2	0	0.0
3	0	0.0
4	1	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.037037037037037035
-21	0	0.0
-20	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.06
-8	0	0.1
-7	0	0.0
-6	0	0.18
-5	0	0.06
-4	0	0.04
-3	1	0.12
-2	0	0.44
-1	0	0.0
0	1	0.1
1	0	0.08
2	0	0.04
3	2	0.11627906976744186
4	0	0.11627906976744186
5	0	0.0975609756097561
6	0	0.0
7	0	0.1282051282051282
8	0	0.12121212121212122
9	0	0.0
10	0	0.12121212121212122
11	0	0.12121212121212122
12	0	0.0967741935483871
13	0	0.0
-13	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	1	0.0
-11	0	0.0
-10	0	0.38
-9	0	0.0
-8	1	0.0
-7	0	0.42
-6	0	0.38
-5	0	0.0
-4	0	0.4
-3	0	0.0
-2	0	0.42
-1	1	1.0
0	0	0.0
1	0	0.0
2	0	0.42
3	0	0.38
4	0	0.42
5	0	0.0
6	0	0.0
7	0	0.42
8	0	0.42
9	0	0.42
10	0	0.42
11	0	0.0
12	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-10	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	6	0.0
2	8	0.0
3	1	0.0
4	2	0.0
5	0	0.0
6	2	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	2	0.0
12	1	0.0
13	0	0.0
14	0	0.0
15	1	0.0
16	2	0.0
17	3	0.0
18	1	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	2	0.0
25	0	0.0
26	0	0.0
-8	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.021739130434782608
3	0	0.0
4	0	0.0
5	0	0.0
6	1	0.0
7	0	0.022222222222222223
8	0	0.0
9	1	0.0
10	0	0.023255813953488372
11	0	0.0
12	1	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	1	0.029411764705882353
18	0	0.0
19	0	0.0
20	0	0.0
21	1	0.0
22	2	0.0
23	0	0.03125
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
30	0	0.0
-7	0	0.0
-6	0	0.46
-5	0	0.0
-4	1	0.0
-3	0	0.0
-2	0	0.54
-1	0	0.0
0	2	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.23333333333333334
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
30	0	0.0
31	0	0.0
32	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
-26	0	0.0
-25	0	1.0
-24	0	2.0
-23	0	1.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	1.0
-14	3	1.0
-13	0	0.0
-12	1	1.0
-11	0	0.0
-10	2	1.0
-9	1	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	1.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	1.0
7	0	0.0
8	0	1.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	2	0.0
-16	0	0.0
-15	0	1.0
-14	0	0.0
-13	1	3.0
-12	1	0.0
-11	2	1.0
-10	0	0.0
-9	1	0.0
-8	0	1.0
-7	0	0.0
-6	1	0.0
-5	2	3.0
-4	2	0.0
-3	0	0.0
-2	0	1.0
-1	1	1.0
0	0	0.0
1	0	2.0
2	0	0.0
3	0	2.0
4	0	1.0
5	0	0.0
6	0	3.0
7	0	2.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-10	0	0.08
-9	0	0.0
-8	0	0.12
-7	0	0.0
-6	1	0.12
-5	0	0.1
-4	0	0.22
-3	0	0.0
-2	0	0.36
-1	0	0.0
0	1	0.0
1	1	0.1
2	0	0.0
3	2	0.0
4	1	0.0
5	0	0.11627906976744186
6	0	0.0
7	1	0.0
8	0	0.0
9	1	0.0
10	0	0.15625
11	1	0.0
12	3	0.0
13	3	0.0
14	0	0.0
15	1	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.3
-9	0	0.56
-8	0	0.0
-7	0	0.0
-6	0	0.26
-5	0	0.58
-4	1	0.0
-3	1	0.0
-2	0	0.3
-1	0	0.0
0	0	0.0
1	1	0.0
2	0	0.3
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.26
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.3023255813953488
-31	0	0.0
-30	0	0.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.12
-22	0	0.08
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.08
-15	0	0.0
-14	0	0.0
-13	0	0.1
-12	1	0.0
-11	0	0.0
-10	0	0.06
-9	0	0.08
-8	0	0.0
-7	0	0.0
-6	0	0.12
-5	0	0.1
-4	0	0.04
-3	0	0.0
-2	0	0.2
-1	0	0.0
0	0	0.04
1	0	0.0
2	0	0.0
3	0	0.2
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.10638297872340426
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
-33	0	0.0
-32	0	0.041666666666666664
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	1.0
-15	0	1.0
-14	0	0.0
-13	0	0.0
-12	1	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	1	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	1	0.0
