EditorYear	EdiCount	AutCount
21	4	0.17857142857142858
22	15	0.25
23	6	0.32142857142857145
24	5	0.12
25	1	0.5652173913043478
26	2	0.0
27	2	0.7647058823529411
28	1	0.5294117647058824
29	4	0.47058823529411764
30	2	0.4375
-26	0	0.0
-25	0	0.0
-24	0	0.28
-23	0	0.84
-22	0	0.14
-21	0	0.48
-20	0	0.12
-19	0	1.2
-18	0	0.0
-17	0	0.32
-16	0	0.12
-15	0	0.24
-14	0	0.12
-13	0	0.52
-12	4	0.44
-11	1	0.24
-10	3	0.46
-9	0	0.22
-8	0	0.12
-7	0	0.12
-6	0	0.46
-5	0	0.16
-4	0	0.22
-3	0	0.78
-2	0	0.62
-1	0	0.0
0	0	0.6
1	0	0.74
2	0	2.4
3	0	0.6
4	1	1.84
5	0	5.28
6	0	6.348837209302325
7	0	11.162790697674419
8	0	6.883720930232558
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	6	0.0
-16	0	15.0
-15	0	8.0
-14	0	12.0
-13	3	5.0
-12	4	24.0
-11	11	1.0
-10	1	11.0
-9	7	1.0
-8	6	6.0
-7	2	5.0
-6	8	4.0
-5	19	0.0
-4	14	3.0
-3	2	4.0
-2	15	3.0
-1	2	2.0
0	7	0.0
1	10	3.0
2	2	5.0
3	6	4.0
4	6	4.0
5	4	25.0
6	1	0.0
7	2	0.0
8	1	2.0
9	7	0.0
10	2	1.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	4	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	4.0
-1	0	0.0
0	1	1.0
1	1	0.0
2	0	0.0
3	6	2.0
4	0	0.0
5	0	0.0
6	2	0.0
7	11	1.0
8	1	1.0
9	1	0.0
10	0	0.0
11	7	0.0
12	13	0.0
13	14	3.0
14	8	0.0
15	12	2.0
16	26	0.0
17	13	0.0
18	17	1.0
19	11	0.0
20	13	0.0
21	11	1.0
22	9	0.0
23	3	0.0
24	7	0.0
25	11	0.0
26	14	1.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	5.0
-9	7	0.0
-8	0	0.0
-7	1	5.0
-6	1	6.0
-5	2	2.0
-4	7	1.0
-3	3	2.0
-2	4	3.0
-1	1	1.0
0	1	0.0
1	3	4.0
2	1	1.0
3	3	4.0
4	1	3.0
5	4	1.0
6	0	2.0
7	2	6.0
8	3	1.0
9	0	3.0
10	0	2.0
11	0	3.0
12	1	2.0
13	2	3.0
14	0	1.0
15	0	2.0
16	1	1.0
17	0	1.0
18	0	2.0
19	0	5.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	8.0
-20	1	0.0
-19	1	7.0
-18	0	3.0
-17	0	4.0
-16	3	1.0
-15	6	0.0
-14	3	4.0
-13	10	8.0
-12	15	3.0
-11	5	13.0
-10	4	32.0
-9	47	0.0
-8	7	6.0
-7	9	12.0
-6	3	6.0
-5	16	5.0
-4	7	12.0
-3	6	6.0
-2	7	15.0
-1	3	3.0
0	7	1.0
1	13	8.0
2	0	3.0
3	0	12.0
4	1	7.0
5	2	4.0
6	2	6.0
7	3	5.0
8	3	12.0
9	1	5.0
10	1	10.0
11	1	6.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	4	0.0
3	1	0.061224489795918366
4	2	0.020833333333333332
5	2	0.0625
6	5	0.2553191489361702
7	3	0.10869565217391304
8	9	0.0
9	6	0.043478260869565216
10	10	0.0
11	2	0.0
12	0	0.0
13	3	0.11363636363636363
14	8	0.046511627906976744
15	14	0.04878048780487805
16	17	0.0
17	13	0.075
18	18	0.15
19	5	0.1
20	12	0.2702702702702703
21	20	0.08108108108108109
22	8	0.08333333333333333
23	7	0.14705882352941177
24	4	0.15625
25	3	0.043478260869565216
-24	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	2	0.0
-3	0	2.0
-2	1	1.0
-1	1	1.0
0	0	3.0
1	0	4.0
2	1	0.0
3	1	4.0
4	1	2.0
5	1	5.0
6	0	4.0
7	5	9.0
8	2	2.0
9	1	6.0
-9	0	0.0
