EditorYear	EdiCount	AutCount
21	0	0.0
22	2	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	1	0.0
28	0	0.0
29	0	0.0
30	0	0.0
31	0	0.0
32	0	0.0
33	0	0.0
34	2	0.0
35	0	0.0
36	0	0.029411764705882353
37	0	0.0
38	0	0.0
39	0	0.0
40	0	0.0
41	0	0.0
42	0	0.0
43	0	0.038461538461538464
44	0	0.0
-8	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	5	0.0
1	0	0.0
2	6	0.0
3	4	0.0
4	5	0.0
5	9	0.0
6	6	0.0
7	3	0.0
8	2	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	1	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	2	0.0
30	0	0.0
31	0	0.0
32	0	0.0
33	0	0.0
34	0	0.0
35	0	0.0
36	0	0.0
37	0	0.0
-14	0	0.0
-15	0	0.0
-18	0	0.0
-17	0	0.08
-16	0	0.0
-15	0	0.08
-14	0	0.0
-13	0	0.08
-12	0	0.0
-11	0	0.06
-10	0	0.0
-9	0	0.28
-8	0	0.04
-7	0	0.42
-6	0	0.12
-5	2	0.3
-4	0	0.0
-3	0	0.1
-2	1	1.44
-1	0	0.0
0	2	0.26
1	0	0.04
2	6	0.08
3	0	0.44
4	7	0.13636363636363635
5	4	0.2972972972972973
6	5	0.24324324324324326
7	0	0.21621621621621623
8	5	0.14285714285714285
9	4	0.23333333333333334
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	4	0.0
1	3	0.0
2	3	0.0
3	3	0.0
4	5	0.0
5	3	0.0
6	1	0.0
7	5	0.0
8	2	0.0
9	2	0.0
10	10	0.0
11	7	0.0
12	3	0.0
13	0	0.0
14	0	0.0
15	5	0.0
16	1	0.0
17	6	0.0
18	4	0.0
19	1	0.0
20	6	0.0
21	9	0.0
22	3	0.0
23	2	0.0
24	0	0.0
25	0	0.0
26	1	0.0
27	1	0.0
28	3	0.0
29	2	0.0
30	2	0.0
31	0	0.0
32	0	0.0
33	1	0.0
-11	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	3	0.0
1	2	0.0
2	2	0.0
3	2	0.0
4	3	0.0
5	4	0.0
6	5	0.0
7	0	0.0
8	3	0.0
9	3	0.0
10	1	0.0
11	2	0.0
12	1	0.0
13	0	0.0
14	2	0.0
15	3	0.0
16	4	0.0
17	0	0.0
18	2	0.0
19	1	0.0
20	5	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	8	0.0
-15	0	0.0
-14	0	0.0
25	1	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	6	0.0
1	2	0.0
2	6	0.0
3	5	0.0
4	3	0.0
5	1	0.0
6	1	0.0
7	1	0.0
8	2	0.0
9	0	0.0
10	1	0.0
11	0	0.4
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	1	0.0
18	1	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	1	0.0
23	0	0.0
24	0	0.0
25	1	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	9	0.0
1	12	0.0
2	9	0.0
3	11	0.0
4	13	0.0
5	21	0.0
6	15	0.0
7	3	0.0
8	0	0.0
9	0	0.0
10	0	0.022222222222222223
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.025
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.02702702702702703
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.030303030303030304
28	0	0.03125
29	0	0.0
30	0	0.0
31	0	0.0
32	0	0.0
33	0	0.0
34	0	0.0
35	0	0.0
36	0	0.0
37	0	0.0
38	0	0.0
39	0	0.0
-11	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	3	0.0
1	2	0.0
2	9	0.0
3	2	0.0
4	3	0.0
5	2	0.0
6	9	0.0
7	1	0.0
8	8	0.0
9	0	0.0
10	3	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
-26	0	0.0
