BeAvg	AfAvg	EditorId	IssnId
0.4	0.4	16431	190
0.2	0.2	16457	190
0.1428571428571428	0.2	16660	190
0.125	0.5	16899	190
0.4	0.1	16932	190
0.2857142857142857	1.0	17135	190
0.1	0.1	17572	190
1.0	0.4	18150	190
0.0	0.1	18356	190
0.0	0.0	18455	190
0.4	0.3	19136	190
0.1	0.0	19261	190
0.5	0.3	19596	190
0.0	0.4	1316	190
0.0	0.9	1740	190
0.0	0.1	2158	190
0.0	0.6	2735	190
0.0	0.4	3314	190
0.0	0.2	4900	190
0.0	0.3	5435	190
0.0	0.1	5873	190
0.0	0.4	7397	190
0.0	0.2	8062	190
0.0	0.1	8492	190
0.0	0.1	14312	190
0.0	0.5	15103	190
0.0	0.1	15490	190
0.0	0.1	16892	190
0.0	0.1	18916	190
0.0	0.0	1042	190
0.0	0.0	1242	190
0.0	0.0	1899	190
0.0	0.0	2410	190
0.0	0.0	3380	190
0.0	0.0	3430	190
0.0	0.0	11334	190
0.0	0.0	11427	190
0.0	0.0	16371	190
0.3	0.5	476	476
0.9	0.4	776	476
0.3	0.0	1875	476
0.1	0.0	1965	476
0.3	0.3	2145	476
0.6	1.3	2185	476
0.3	0.4	3801	476
0.1	0.1	3859	476
0.125	1.0	4697	476
1.6	0.6	5935	476
0.4	0.0	7424	476
1.4	0.625	7554	476
0.8	0.3	9069	476
0.3	0.4	9937	476
0.3	1.1	12583	476
0.4	0.1	14793	476
0.1	0.0	14829	476
1.1	0.1	15270	476
0.2	0.0	15361	476
0.1	0.0	15416	476
0.3	0.3	15529	476
0.1	0.2	16520	476
0.1111111111111111	0.2	16984	476
0.4	0.0	17275	476
0.2	1.5	17718	476
0.5	0.6	18007	476
1.0	2.7	18403	476
0.0	0.1	18595	476
0.4	0.3	18622	476
0.625	0.1	18665	476
0.0	0.3	2047	476
0.0	0.2	5710	476
0.0	1.5	13033	476
0.0	0.9	14676	476
0.0	0.2	16669	476
0.0	0.5	16711	476
0.0	0.5	18114	476
0.0	0.3	18832	476
0.0	0.3	19573	476
0.0	0.0	595	476
0.0	0.0	6308	476
0.0	0.0	7391	476
0.0	0.0	10480	476
0.0	0.0	14120	476
0.0	0.0	14317	476
0.0	0.0	14466	476
0.2	0.5	514	514
0.2	0.3	516	516
0.0	0.6	11485	516
0.0	1.1	18770	516
0.0	0.4	3405	516
0.0	0.1	6202	516
0.0	0.1	11298	516
0.0	0.3	12839	516
0.0	0.2	12990	516
0.0	0.5	17117	516
0.0	0.0	15725	516
0.0	0.0	19586	516
0.2	0.0	517	204
0.4	0.4	4168	204
0.1	0.0	8566	204
0.1	0.3	8618	204
0.1	0.1	9057	204
0.3	0.2	11114	204
0.2	1.5	14451	204
0.4	0.3	19264	204
0.0	0.3333333333333333	1897	204
0.0	0.3	4521	204
0.0	0.4	6212	204
0.0	0.1	7744	204
0.0	0.2	10907	204
0.0	0.2	11603	204
0.0	0.3333333333333333	18164	204
0.0	0.2	19115	204
0.0	0.0	5219	204
0.0	0.0	11426	204
0.1	0.0	519	26
0.0	0.1	1289	26
0.1	0.0	2082	26
0.1	0.1	3355	26
0.1	0.0	4089	26
0.1	0.0	5645	26
0.0	0.0	7993	26
0.1	0.0	8065	26
0.1	0.0	14757	26
0.0	0.1	16461	26
0.1	0.0	17125	26
0.0	0.0	864	26
0.0	0.1	11834	26
0.0	0.0	13405	26
0.0	0.0	26	26
0.0	0.0	1484	26
0.0	0.0	7872	26
0.0	0.0	12676	26
0.0	0.0	13271	26
0.0	0.0	18804	26
0.6	0.1	523	523
0.3	0.0	643	523
0.1	0.0	671	523
0.2	0.0	703	523
0.2222222222222222	0.3	775	523
0.3	0.1	1967	523
0.1	0.2	5386	523
0.25	0.2	5616	523
0.2	0.3	6419	523
0.2	0.0	6530	523
0.5	0.0	7379	523
0.1	0.2	7437	523
0.1	0.2	8439	523
0.1111111111111111	0.2	8820	523
0.1666666666666666	0.2	10293	523
0.4	0.4	10510	523
0.4	1.0	11873	523
0.0	0.0	14881	523
0.1	0.0	16246	523
0.2222222222222222	0.3	18428	523
0.4	0.1	19191	523
0.0	0.3	1075	523
0.0	0.1	5657	523
0.0	0.1	6034	523
0.0	0.1	7354	523
0.0	1.0	7559	523
0.0	0.1	8792	523
0.0	0.1	9799	523
0.0	0.0	1415	523
0.0	0.0	12406	523
0.1	0.2	526	526
0.1	0.1	650	526
0.4	0.1	830	526
0.2	0.2	998	526
0.0	0.0	1013	526
0.0	0.0	1385	526
0.3	0.1	1494	526
0.2	0.0	1631	526
0.1	0.1	3565	526
0.2	0.6	4892	526
0.3	0.1	5643	526
0.2	0.25	6537	526
0.4	0.3	9934	526
0.3	0.0	11168	526
0.2	0.0	14519	526
0.1	0.1	14881	526
0.0	0.1	14993	526
0.0	0.0	15155	526
0.1	0.0	15523	526
0.1	0.2	18327	526
0.0	0.1	1406	526
0.0	0.1	5614	526
0.0	0.1	12167	526
0.0	0.3	12382	526
0.0	0.1	13471	526
0.0	0.1	16683	526
0.0	0.0	765	526
0.0	0.0	1865	526
0.0	0.0	2031	526
0.0	0.0	3125	526
0.0	0.0	4744	526
0.0	0.0	5119	526
0.0	0.0	5398	526
0.0	0.0	10557	526
0.0	0.0	12871	526
0.0	0.0	18282	526
0.0	0.0	18620	526
0.0	0.0	19103	526
0.4	0.8	542	542
0.1	0.6	2419	542
0.4	0.9	2745	542
0.1	1.3	4341	542
1.4	2.0	4884	542
0.1	0.5	6235	542
0.1	0.5	8706	542
1.8	1.4	8881	542
0.3	0.1	9379	542
0.5	0.5	13123	542
0.2	0.2	13799	542
0.7	0.9	17366	542
0.1	0.7	17848	542
0.6	0.3	18053	542
0.6	1.4	18117	542
0.3	0.2	18510	542
0.4	2.7	18722	542
0.3333333333333333	2.1	19014	542
0.0	0.2	623	542
0.0	0.3	1154	542
0.0	0.0	12049	542
0.2	0.3	548	1
0.9	0.4	2823	1
0.5	0.0	4762	1
0.5	0.7	5103	1
0.2	0.1	7070	1
0.1	0.0	8475	1
0.6	1.0	9798	1
0.1	0.2	15886	1
0.7	0.3	16033	1
0.4	0.5	18589	1
0.0	0.1	1279	1
0.0	0.5	19698	1
0.3	0.2	554	554
0.5	1.6	7715	554
0.0	0.0	7765	554
0.1	0.0	556	556
0.7142857142857143	0.6	663	556
0.1111111111111111	0.2	725	556
0.1111111111111111	0.1	1064	556
0.0	0.1	1067	556
0.2	0.2	1340	556
0.4285714285714285	0.6	2237	556
0.4	0.0	3581	556
0.2	0.0	3789	556
0.2	0.3	3925	556
0.1	0.0	4587	556
0.5	0.2	4698	556
0.25	0.0	4757	556
0.7	0.7	5249	556
0.1	0.0	5534	556
1.0	0.0	5861	556
0.3	0.0	8034	556
0.2	0.1	9384	556
0.25	0.1	9718	556
0.2	0.0	10826	556
0.1	0.0	12749	556
0.4	0.2	12799	556
0.3	0.3	13760	556
0.3	0.5	14845	556
0.5	0.3	16738	556
0.0	0.1	18826	556
0.1	0.1	18982	556
0.0	0.1	5429	556
0.0	0.1	9503	556
0.0	0.1	9902	556
0.0	0.9	11080	556
0.0	0.2	13829	556
0.0	0.3	14212	556
0.0	0.0	2538	556
0.0	0.0	3569	556
0.0	0.0	4298	556
0.0	0.0	4770	556
0.0	0.0	8117	556
0.0	0.0	12877	556
0.0	0.0	13719	556
0.3	0.2	574	115
0.4	0.375	1017	115
0.1	0.1	1885	115
0.1	0.8	2235	115
0.0	0.1	4095	115
0.3	0.5	4530	115
0.1	0.0	4704	115
0.1	0.1	5836	115
0.4	0.1	8412	115
0.4	0.0	8727	115
0.0	0.0	9568	115
0.125	0.2	10278	115
0.1	0.4	10604	115
0.4	0.2	12213	115
0.2	0.0	12397	115
0.0	0.0	14246	115
0.1	0.4285714285714285	15546	115
0.1	0.1	15670	115
0.2	1.0	16157	115
0.1	0.8	16889	115
0.5	0.9	17775	115
0.1	0.0	18105	115
0.2	0.1	18780	115
0.1	0.0	19488	115
0.0	0.2	993	115
0.0	0.2857142857142857	2063	115
0.0	0.2	4361	115
0.0	0.2857142857142857	8658	115
0.0	0.2	8868	115
0.0	0.1	13263	115
0.0	0.1	14825	115
0.0	0.1	15544	115
0.0	0.375	15900	115
0.0	0.1	15953	115
0.0	0.0	465	115
0.0	0.0	4792	115
0.0	0.0	9298	115
0.0	0.0	10976	115
0.0	0.0	11784	115
0.0	0.0	12719	115
0.0	0.0	16367	115
0.0	0.0	17758	115
0.0	0.0	18674	115
0.0	0.0	19436	115
0.1	0.3	584	34
0.1	0.2	3683	34
0.6	0.5	3705	34
0.1	0.0	4373	34
0.2	0.1	5875	34
0.4	0.3	6786	34
0.5	0.1	8047	34
0.2222222222222222	0.0	8520	34
0.1	0.4	9428	34
0.5	0.3	10272	34
0.1	0.1	10295	34
0.2	0.2	10721	34
0.6	0.5	10885	34
0.1	0.0	13495	34
0.4	0.4	15373	34
0.0	0.2	4842	34
0.0	0.7	9484	34
0.0	0.1	10850	34
0.0	0.3	13991	34
0.0	0.0	3301	34
0.0	0.0	6795	34
0.0	0.0	9234	34
0.0	0.0	15351	34
0.0	0.0	16530	34
0.0	0.0	18465	34
0.0	0.0	18475	34
0.2	0.2	588	588
0.2222222222222222	0.0	817	588
0.1	0.0	907	588
0.2	0.0	1430	588
0.1	0.2	1615	588
0.0	0.0	1645	588
0.3	0.2	1671	588
0.2222222222222222	0.1	2921	588
0.1	0.0	4315	588
0.1	0.1	6542	588
0.1	0.0	6659	588
0.1	0.2	7583	588
0.2	0.0	8722	588
0.1	0.2	10070	588
0.1	0.0	11465	588
0.4	0.2	14282	588
0.0	0.0	14993	588
0.0	0.0	15208	588
0.5	0.3	15663	588
0.7	0.0	15775	588
0.2	0.3	18735	588
0.0	0.4	6534	588
0.0	0.1	10789	588
0.0	0.5	15542	588
0.0	0.2	17540	588
0.0	0.0	1217	588
0.0	0.0	2061	588
0.0	0.0	2493	588
0.0	0.0	3614	588
0.0	0.0	4166	588
0.0	0.0	5030	588
0.0	0.0	10556	588
0.0	0.0	10909	588
0.0	0.0	11467	588
0.0	0.0	12193	588
0.0	0.0	13345	588
0.0	0.0	18392	588
1.2	0.8	592	592
0.3	0.0	843	592
0.9	0.6	1687	592
4.1	2.5	2174	592
2.9	1.1	3562	592
1.5	0.1	4490	592
1.9	2.9	5517	592
0.9	0.3	6216	592
2.4	1.1	9860	592
2.0	2.9	10754	592
1.1	1.8	10869	592
2.4	1.9	14381	592
0.7	1.6	17026	592
1.6	1.1	17077	592
0.2	0.0	17915	592
1.2	0.0	19609	592
1.4	1.1	592	593
0.0	0.8	3562	593
0.5	2.1	10856	593
1.0	6.0	14889	593
0.2	5.7	15318	593
0.375	1.0	17026	593
0.1	0.3	18533	593
0.0	0.1	7899	593
0.0	3.5	12650	593
0.0	0.1	14980	593
0.0	4.0	18485	593
0.0	0.0	14905	593
0.0	0.0	16992	593
0.1	0.3	604	604
0.1666666666666666	0.1	9170	604
0.3	0.2	10613	604
0.3333333333333333	0.0	10931	604
0.2	0.0	17719	604
0.0	0.1	1142	604
0.0	0.5	1765	604
0.0	0.1	2246	604
0.0	0.1	4751	604
0.0	0.1	6746	604
0.0	0.2	6946	604
0.0	0.1	9138	604
0.0	0.1	9504	604
0.0	0.1	12276	604
0.0	0.2	13359	604
0.0	0.1	14055	604
0.0	0.1	14789	604
0.0	0.3	15346	604
0.0	0.1111111111111111	15913	604
0.0	0.1	15917	604
0.0	1.0	16410	604
0.0	0.1	16601	604
0.0	0.2	17261	604
0.0	0.0	4465	604
0.0	0.0	4543	604
0.0	0.0	4707	604
0.0	0.0	4771	604
0.0	0.0	6480	604
0.0	0.0	7917	604
0.0	0.0	9980	604
0.0	0.0	13344	604
0.0	0.0	13651	604
0.0	0.0	16322	604
0.0	0.0	17823	604
0.4	0.1	612	612
0.1	0.0	3539	612
0.1	0.2	4105	612
1.0	0.2	6000	612
0.2	0.0	10148	612
0.1	0.1	10854	612
0.0	0.2	1076	612
0.0	0.1	4544	612
0.0	0.0	4993	612
0.0	0.0	10723	612
0.0	0.0	11170	612
0.0	0.0	13356	612
0.6	0.2	617	617
0.25	0.4	6112	617
0.5	0.0	8803	617
0.1	0.3333333333333333	9732	617
0.2	1.6	14568	617
0.0	0.1	16399	617
0.2	0.0	17510	617
0.0	0.0	1682	617
0.0	0.0	9220	617
0.0	0.0	14756	617
0.0	0.0	15854	617
0.4	0.2	619	619
0.5	0.5	627	627
0.2	0.6	2777	627
0.4	1.0	6753	627
0.4	2.4	11109	627
0.5	1.1	12414	627
0.4	0.7	14315	627
0.4	1.0	19064	627
0.0	0.3	6982	627
0.0	0.0	18821	627
0.3	0.1	628	628
0.2	0.0	1643	628
0.1	0.0	2612	628
0.1	0.1	5447	628
0.1	0.2	5583	628
0.2222222222222222	0.0	8137	628
0.2	0.2	8400	628
0.6	0.3	12013	628
0.4	0.2	14277	628
0.0	0.1	15370	628
0.0	0.2	10522	628
0.0	0.0	1420	628
0.0	0.0	7044	628
1.0	1.2	636	636
0.0	0.1	2989	636
0.0	0.1	6885	636
0.0	1.5	11067	636
0.0	0.5	14353	636
0.0	1.2	14439	636
0.0	0.7	14591	636
0.0	0.6	16382	636
0.0	0.2	16858	636
0.0	0.0	17344	636
0.1	0.3	646	329
0.0	0.1	1791	329
0.3	0.1	2450	329
0.1111111111111111	0.0	3159	329
0.3	0.0	4425	329
0.3	0.1	5184	329
0.1	0.3333333333333333	5263	329
0.2	0.4	5411	329
0.0	0.0	5649	329
0.3333333333333333	0.2	7316	329
0.0	0.0	8193	329
0.3	0.5	8232	329
0.0	0.0	10325	329
0.2	0.2	10726	329
0.4	0.1	10756	329
0.4	0.3	18366	329
0.0	0.0	19423	329
0.0	0.5	803	329
0.0	0.4	1747	329
0.0	0.1	2118	329
0.0	0.2	19541	329
0.0	0.0	2695	329
0.0	0.0	4666	329
0.0	0.0	5690	329
0.0	0.0	6953	329
0.0	0.0	8027	329
0.0	0.0	9458	329
0.0	0.0	10501	329
0.0	0.0	10615	329
0.0	0.0	11676	329
0.0	0.0	12778	329
0.0	0.0	17138	329
0.2	0.3	655	655
0.1	0.1	1106	655
0.125	0.0	3525	655
0.1	0.4	4329	655
0.5	0.0	4506	655
0.3	0.1	4663	655
0.1	0.1	5946	655
0.4	0.6	8151	655
0.2	0.0	9420	655
0.125	0.2	10262	655
0.3	0.1	10935	655
0.25	0.0	11058	655
0.3	0.7	15443	655
0.2	0.2	15455	655
0.4	0.5	16105	655
0.1	0.3	16248	655
0.3	0.0	16270	655
0.1	0.3	16621	655
0.7	0.4	19334	655
0.1	0.0	19576	655
0.0	0.2	9403	655
0.0	0.4	10497	655
0.0	0.2	14072	655
0.0	0.1	14256	655
0.0	0.1	17179	655
0.0	0.0	10232	655
0.0	0.0	16703	655
0.2	0.1	660	64
0.3	0.2	1421	64
0.125	0.1	1647	64
0.2	0.0	2268	64
0.2	0.5	2463	64
0.1	0.6	5031	64
0.2	0.1	5925	64
0.4	0.2	8567	64
0.6	0.5	8853	64
0.1	0.0	9585	64
0.1	0.0	9685	64
0.1	0.2	10071	64
0.75	0.0	12182	64
0.3	0.1	14138	64
0.2	0.0	17642	64
0.3	0.3	18326	64
0.2	0.0	18667	64
0.0	0.3	6509	64
0.0	0.4	7938	64
0.0	0.3	11071	64
0.0	0.0	1337	64
1.4	1.1	667	667
0.1	0.1	4209	667
0.7	1.7	5505	667
1.0	0.6	8737	667
0.6	2.0	9324	667
0.4	2.5	12041	667
0.3	0.7	13355	667
0.8	0.3	14590	667
0.8	1.4	15339	667
1.0	1.4	15694	667
0.3	1.0	16724	667
0.6	0.1	16946	667
0.2	0.5	17386	667
0.2	0.4	17650	667
1.2	1.1	18166	667
0.3	0.3	19007	667
1.3	1.0	19114	667
2.1	5.5	19581	667
0.0	0.3	5017	667
0.0	0.4285714285714285	14467	667
0.0	0.0	16345	667
0.5714285714285714	1.4	679	679
0.1	0.7	3431	679
0.1	0.1	5984	679
0.2	0.3	12116	679
0.6	0.7	12400	679
1.5	2.3	14158	679
0.2	0.7	14820	679
0.8	0.7	15705	679
0.0	0.0	2295	679
0.0	0.0	9645	679
0.0	0.0	13743	679
0.3	0.0	696	248
0.4444444444444444	1.5	939	248
0.4	0.3	1506	248
0.3	0.8	1665	248
0.6	0.0	2188	248
0.6666666666666666	0.9	5973	248
0.3	1.1	7240	248
1.0	0.8	7807	248
0.25	0.1	10321	248
0.2	0.7	12845	248
0.4	0.5	13373	248
0.1	0.0	15183	248
0.1	0.0	15345	248
0.0	0.1	248	248
0.0	0.1	14383	248
0.0	1.0	16082	248
0.0	0.0	9587	248
0.8	0.4	699	699
0.9	0.0	1384	699
0.2	0.2	2420	699
0.2	0.0	2637	699
0.4	0.0	12288	699
0.2	0.1	13085	699
0.3	0.1	19197	699
0.0	0.4	3084	699
0.9	0.7	710	710
0.8	1.5	4735	710
0.2	0.1	6671	710
0.1	0.4	17733	710
0.1	0.0	18449	710
0.0	0.2	11795	710
0.0	0.8	12163	710
0.0	0.2	13038	710
0.0	0.2	19455	710
0.0	0.0	12343	710
0.0	0.1	714	714
0.4	0.4	1594	714
0.2	0.0	1970	714
0.1	0.3	2828	714
0.1	0.1	4367	714
0.1	1.1	7253	714
0.1	0.1	7880	714
0.1666666666666666	0.0	8322	714
0.2	0.2	8653	714
0.2	0.0	10443	714
0.2	0.5	10542	714
0.3	0.8	11720	714
0.125	0.0	12217	714
0.2	0.0	12523	714
0.8571428571428571	0.7	12542	714
0.2	0.4	15128	714
0.1	0.0	16244	714
0.2	0.1	16295	714
0.3	0.0	16452	714
0.0	0.0	17102	714
0.1	0.0	17786	714
0.5	0.2	17791	714
0.2	0.8	17879	714
0.0	0.1	18356	714
0.5	0.4	19318	714
0.5	0.9	19596	714
0.4	0.2	19729	714
0.0	0.0	1740	714
0.0	0.0	8588	714
0.0	0.2	9852	714
0.0	0.1	13164	714
0.0	0.3	19319	714
0.0	0.0	7180	714
0.0	0.0	13063	714
0.2	0.1	716	581
0.2	0.1	875	581
0.25	0.4	3821	581
0.1	0.0	3915	581
0.3	0.2	4337	581
0.2	0.1	6618	581
0.8	0.1	7019	581
0.3	0.125	7698	581
0.25	1.1	7726	581
0.3	0.3	7965	581
0.1666666666666666	0.75	8044	581
0.6	1.7	8775	581
0.1	0.2	10206	581
0.2	0.0	13980	581
1.0	0.7	15642	581
0.1	0.125	16029	581
0.5	1.2	19308	581
0.0	0.2	3732	581
0.0	0.25	5305	581
0.0	0.4	7458	581
0.0	0.1	13905	581
0.0	0.1	14474	581
0.0	0.4	18615	581
0.0	0.9	18656	581
0.0	0.0	708	581
0.0	0.0	970	581
0.0	0.0	14469	581
0.1	0.3	736	736
0.25	0.7	1358	736
0.6	0.4	1383	736
0.5	0.3	2112	736
0.5	1.0	2897	736
0.25	0.3	4253	736
0.1	0.0	5381	736
2.2857142857142856	1.0	5524	736
0.6	0.4	6063	736
0.9	1.4	6947	736
1.0	1.5	8336	736
0.1428571428571428	0.2	9957	736
0.1	0.2	11271	736
0.2857142857142857	0.2	12477	736
0.7142857142857143	0.5	14493	736
2.7	1.7	16459	736
1.2	1.1	17578	736
0.5	1.3	19149	736
0.2	0.9	19229	736
0.0	0.2	2630	736
0.0	0.1	5547	736
0.0	0.1	6624	736
0.0	0.8	6827	736
0.0	0.3	9412	736
0.0	0.6	9536	736
0.0	0.3	9640	736
0.0	3.1	14200	736
0.1	0.0	741	741
0.5	1.1	8983	741
0.2	0.2	11429	741
0.1	0.1	11835	741
0.2	0.0	14761	741
0.5	1.1	746	518
0.1	0.1	10098	518
1.9	3.9	12342	518
0.2	0.2	12779	518
0.4	0.0	15050	518
1.6	2.6	16976	518
1.0	0.2	18189	518
0.1111111111111111	1.2	18743	518
0.0	3.3	17022	518
0.0	0.0	9373	518
0.4	0.3	746	528
0.3	0.0	12751	528
2.1	0.0	14722	528
0.1	0.2	18617	528
0.9	0.0	18831	528
0.6	0.3	18959	528
0.1	0.1	19396	528
0.0	0.1	911	528
0.0	0.1	6468	528
0.0	0.0	528	528
0.0	0.0	5713	528
0.0	0.0	9909	528
0.0	0.0	14279	528
0.0	0.0	15690	528
0.0	0.0	19180	528
0.2857142857142857	0.9	752	380
0.8	1.2	3816	380
1.5	2.6	10001	380
0.4444444444444444	0.2	12325	380
0.6	0.0	12362	380
0.3	2.1	12700	380
0.6	0.0	12721	380
0.3	0.2	14538	380
0.4	4.8	14843	380
0.1	0.0	15466	380
0.1	0.0	15677	380
0.3	0.1	16412	380
0.8	1.1	16969	380
0.0	0.4	17050	380
0.8	0.6	17065	380
0.6	0.9	17108	380
0.2	0.7	17446	380
0.0	0.2	10408	380
0.0	0.2	17472	380
0.0	0.0	6389	380
0.0	0.0	11680	380
0.0	0.0	15052	380
0.2	0.1	757	757
0.5	0.4	3135	757
0.1	0.1	5220	757
0.1	0.1	8573	757
0.1	0.0	17968	757
0.1	0.0	19734	757
0.0	0.1	1004	757
0.0	0.2	9723	757
0.0	0.0	1181	757
0.0	0.0	1511	757
0.0	0.0	4936	757
0.0	0.0	5758	757
0.1	0.1	760	449
0.1	0.0	1086	449
0.2	0.1	1793	449
0.2	0.2	2585	449
0.2	0.4	3717	449
0.1111111111111111	0.1	5483	449
0.1	0.1	8476	449
0.1	0.4	8636	449
0.4	0.5	9162	449
0.2	0.3	10142	449
0.1	0.0	10150	449
0.1	0.0	10221	449
0.2	0.2	11991	449
0.2	0.1	14284	449
0.3	0.0	16607	449
0.1	0.0	19241	449
0.0	0.1	449	449
0.0	0.1	5296	449
0.0	0.1	8025	449
0.0	0.3	9334	449
0.0	0.4	10259	449
0.0	0.1	12290	449
0.0	0.1666666666666666	12881	449
0.0	0.2	12926	449
0.0	0.2	13843	449
0.0	0.1	14545	449
0.0	0.1	19257	449
0.0	0.0	796	449
0.0	0.0	2080	449
0.0	0.0	6555	449
0.0	0.0	10489	449
0.0	0.0	12165	449
0.0	0.0	13871	449
0.5	0.0	787	787
0.3	0.0	872	787
0.7	0.8	1088	787
0.0	0.2	2545	787
0.5	0.5	4364	787
0.4	0.1	5253	787
0.3	0.6	6324	787
0.3	0.2	6326	787
0.1	0.0	6561	787
0.9	0.8	6588	787
0.2	0.1	6895	787
0.3	0.9	9992	787
0.3	0.5	10971	787
0.3	0.2	11167	787
0.2	0.1	11942	787
0.2	0.0	12368	787
0.1	0.0	13161	787
0.2	0.4	13614	787
0.6	0.2	14458	787
0.2	0.0	15188	787
2.9	3.5	15696	787
0.1	0.4	15757	787
0.3	0.1	16227	787
2.8	2.3	16386	787
0.7	0.9	16597	787
0.1	0.1	16787	787
1.3	1.0	17352	787
0.2	0.0	17756	787
0.1	0.2	17783	787
0.3	0.4	19415	787
0.0	0.1	985	787
0.0	0.1	2659	787
0.0	0.5	7959	787
0.0	0.4	12913	787
0.0	0.1	15123	787
0.0	0.1	16824	787
0.0	0.1	19450	787
0.0	0.0	7914	787
0.0	0.0	18924	787
0.125	0.1	791	791
0.2	0.5	2276	791
0.8	0.1	5200	791
0.1	0.4	6073	791
0.6	0.4	10324	791
0.2	0.2	10877	791
0.2	0.0	12297	791
0.4	0.2	13058	791
0.3	0.3	14426	791
0.0	0.1	14538	791
0.3	0.2	14574	791
0.2	0.4	18234	791
0.1	0.1	18441	791
0.0	0.3	1011	791
0.0	0.2	13551	791
0.0	0.0	15507	791
0.2	0.0	797	492
0.1	0.1	2009	492
0.2857142857142857	0.9	5084	492
0.0	0.2	17574	492
0.1	0.2	17609	492
0.5	0.3	19177	492
0.0	0.3	8038	492
0.0	0.1	13480	492
0.0	0.4	16439	492
0.0	0.9	18754	492
0.2	0.25	800	800
0.2	0.1	7960	800
0.1	0.0	12282	800
0.1666666666666666	0.0	14612	800
0.2222222222222222	0.0	16149	800
0.1	0.1	16165	800
0.1	0.0	17545	800
0.6	0.1	18963	800
0.0	0.1	16736	800
0.0	0.6	18899	800
0.0	0.0	1661	800
0.0	0.0	2488	800
0.0	0.0	4078	800
0.0	0.0	10509	800
0.0	0.0	10847	800
0.0	0.0	11976	800
0.625	0.1	809	809
0.1	0.3	1533	809
0.3	0.1	2801	809
0.1	0.1	4350	809
0.3	0.0	6516	809
0.3	0.0	7555	809
0.2	0.3	7936	809
0.1	0.1	9531	809
0.4444444444444444	0.1	10540	809
0.1	0.2	13793	809
0.2	0.2	15289	809
0.1	0.1	15297	809
0.1	0.3	15419	809
0.2	0.4	15442	809
0.2	0.0	15716	809
0.1	0.0	15755	809
0.2	0.0	16849	809
0.1	0.2	17068	809
0.1	0.0	17102	809
0.0	0.3	19136	809
0.0	0.5	1539	809
0.0	0.1	2339	809
0.0	0.2	6477	809
0.0	0.1	9741	809
0.0	0.2	17810	809
0.0	0.0	2389	809
0.0	0.0	9350	809
0.0	0.0	12762	809
0.0	0.0	16192	809
0.0	0.0	17418	809
0.2	0.5	824	824
0.8	0.0	1455	824
0.3	0.2	4173	824
0.1	0.1	4314	824
0.1	0.0	7210	824
0.4	0.4	9538	824
0.1	0.4	10153	824
0.2	0.1	11754	824
0.1	0.2	12055	824
0.1	0.2	12185	824
0.2	0.1	12210	824
0.2	0.5	13745	824
0.2	0.0	15238	824
0.1	0.0	15821	824
0.1	0.2	16886	824
0.8	0.7	18229	824
1.0	0.4	19027	824
0.0	0.1	10405	824
0.0	0.2	18204	824
0.4	0.0	827	52
0.1	0.0	883	52
0.2	0.0	1125	52
0.1	0.7	1144	52
0.3	0.6	1227	52
0.1	0.2	1291	52
0.5	0.8	1696	52
0.2	0.5	1791	52
0.1	1.3	2057	52
0.2	0.1	2157	52
0.4	0.6	2354	52
0.1	1.1	2450	52
0.4	0.4	2469	52
0.1111111111111111	0.4	2931	52
0.1666666666666666	0.1	3159	52
0.1	0.1	3751	52
0.2	0.2	3997	52
0.2	0.2	4255	52
0.2	0.2	4534	52
0.375	0.2	4731	52
0.1666666666666666	0.2	4803	52
0.0	0.1	5184	52
0.4	0.0	5572	52
0.2	0.1	5590	52
0.3	0.3	5649	52
0.4	0.0	5671	52
0.7	0.0	5751	52
0.1	0.0	5792	52
0.125	0.1	5844	52
0.3333333333333333	0.2	5920	52
0.5	0.0	6019	52
0.25	0.6	6020	52
0.0	0.6	6109	52
0.4	0.2	6340	52
0.0	0.8	6441	52
0.1	0.1	6522	52
0.2	0.1	6742	52
0.125	0.3333333333333333	6758	52
0.1	0.3	7088	52
0.1	0.0	7268	52
0.6666666666666666	0.2	7332	52
0.2	0.0	7476	52
1.0	0.4	7492	52
0.25	0.0	7640	52
0.3	0.6	7686	52
0.2	0.0	7796	52
0.3	0.0	7798	52
0.2	0.0	7866	52
0.6	0.0	7930	52
0.4	0.0	8103	52
0.1	0.1	8425	52
0.1111111111111111	0.0	8444	52
0.2	0.1	8454	52
0.25	0.1	8940	52
0.1	0.3	9449	52
0.2	0.5	10386	52
0.8	0.6	10459	52
0.1	0.2	10506	52
0.3333333333333333	0.1	10646	52
0.3	0.0	10713	52
2.0	0.6	10796	52
0.2857142857142857	0.1	10801	52
0.3	0.0	10929	52
0.4	0.2	10989	52
0.4	0.2	11046	52
0.1666666666666666	0.2	11117	52
0.1	0.0	11290	52
0.5	2.0	11300	52
0.7	0.0	11688	52
0.2	0.1	11696	52
0.1	0.0	11761	52
0.4	0.1	12461	52
0.1	0.0	12764	52
0.5	0.1111111111111111	13130	52
0.7	0.0	13832	52
0.25	0.2	13903	52
0.3	0.0	13914	52
0.3333333333333333	0.0	16147	52
0.25	0.3	17554	52
0.1	0.1	17591	52
0.2	0.0	17881	52
0.4	0.8	17956	52
0.3	0.5	18124	52
0.7777777777777778	0.8	19423	52
0.3	0.1	19431	52
0.2	0.0	19467	52
0.625	0.0	19714	52
0.0	0.1	254	52
0.0	0.1	510	52
0.0	0.2	2636	52
0.0	0.1	2704	52
0.0	0.2	2731	52
