EditorYear	EdiCount	AutCount
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	2	0.0
2	1	0.0
3	1	0.0
4	0	0.0
5	3	0.0
6	2	0.0
7	3	0.0
8	1	0.0
9	0	0.0
10	1	0.0
-12	0	0.0
-19	0	0.0
-18	0	0.36
-17	0	0.3
-16	0	0.12
-15	0	0.34
-14	0	0.68
-13	0	0.18
-12	0	0.24
-11	0	0.18
-10	1	0.26
-9	0	0.48
-8	1	0.0
-7	1	0.08
-6	0	0.38
-5	0	0.24
-4	1	0.7
-3	0	0.26
-2	1	0.28
-1	0	0.0
0	1	0.08
1	3	0.0
2	5	0.0
3	0	0.12
4	2	0.0
5	0	0.0
6	1	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	1	0.0
-9	0	0.0
-8	1	1.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	1.0
-3	0	0.0
-2	1	1.0
-1	0	0.0
0	1	0.0
1	0	0.0
2	5	0.0
3	0	0.0
4	1	0.0
5	1	0.0
6	0	0.0
7	0	1.0
8	0	0.0
9	2	0.0
10	0	1.0
11	0	0.0
12	1	0.0
13	0	1.0
14	1	1.0
15	1	0.0
16	0	3.0
17	1	3.0
18	1	0.0
19	0	1.0
20	1	2.0
21	0	1.0
22	0	0.0
23	0	1.0
24	0	1.0
25	3	0.0
26	1	1.0
27	1	1.0
-11	0	2.0
-10	0	1.0
-9	0	0.0
-8	0	0.0
-7	1	0.0
-6	0	1.0
-5	3	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	8	0.0
1	2	0.0
2	3	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
-32	0	0.0
-31	0	0.0
-30	0	0.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.4
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.6
-4	0	0.0
-3	1	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	1	0.0
3	1	0.0
4	2	0.0
5	5	0.0
6	1	0.0
7	8	0.0
8	9	0.0
9	0	0.0
10	1	0.0
11	1	0.46
12	3	0.0
13	7	0.0
-9	0	2.0
-8	0	1.0
-7	1	0.0
-6	0	0.0
-5	1	0.0
-4	0	1.0
-3	3	0.0
-2	0	0.0
-1	1	1.0
0	6	0.0
1	2	0.0
2	2	0.0
3	1	0.0
4	1	0.0
5	0	0.0
6	2	0.0
7	2	0.0
8	3	0.0
9	0	0.0
10	2	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	1.0
-12	1	1.0
-11	2	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	1.0
-6	0	1.0
-5	0	1.0
-4	0	1.0
-3	1	1.0
-2	2	0.0
-1	2	2.0
0	0	0.0
1	2	0.0
2	1	1.0
3	0	1.0
4	1	1.0
5	4	0.0
6	4	0.0
7	2	1.0
8	2	1.0
9	2	1.0
10	3	0.0
11	1	1.0
-18	0	0.45454545454545453
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.12
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.36
-6	0	0.0
-5	1	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.22
-1	0	0.0
0	0	1.08
1	0	0.0
2	1	0.0
3	1	0.0
4	1	0.0
5	2	0.0
6	3	0.0
7	1	0.0
8	3	0.0
9	1	0.0
10	2	0.0
11	2	0.0
12	0	0.0
13	1	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	3	0.0
5	1	0.0
6	2	0.0
7	0	0.0
8	1	0.0
9	1	0.0
10	2	0.0
11	0	0.0
12	2	0.0
13	1	0.0
14	3	0.0
15	0	0.0
16	1	0.0
17	0	0.0
18	0	0.0
19	2	0.0
20	0	0.0
21	1	0.0
22	2	0.0
23	2	0.07142857142857142
24	1	0.038461538461538464
25	3	0.047619047619047616
26	2	0.0
-6	0	0.0
-5	0	0.56
-4	0	0.44
-3	0	0.56
-2	2	0.44
-1	0	0.0
0	2	0.0
1	2	0.0
2	1	0.0
3	1	0.0
4	1	0.0
5	1	0.0
6	0	0.0
7	0	0.44
8	3	1.12
9	2	0.0
10	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	1.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	1	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	1	1.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	1.0
-3	1	0.0
-2	0	0.0
-1	0	0.0
0	4	0.0
1	0	0.0
2	3	0.0
3	3	0.0
4	4	0.0
5	3	0.0
6	4	0.0
7	1	0.0
8	2	0.0
9	1	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	2	0.52
1	1	0.0
2	0	0.0
3	4	0.0
4	2	0.0
5	1	0.0
6	0	0.52
7	0	0.0
8	1	0.0
9	1	0.0
10	0	0.0
11	3	0.0
12	0	0.0
13	1	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	1	1.0
-1	2	2.0
0	1	1.0
1	1	0.0
2	2	1.0
3	0	0.0
4	2	1.0
5	2	0.0
6	2	0.0
7	2	0.0
8	5	0.0
9	1	0.0
10	3	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	3	1.0
1	1	0.0
2	2	1.0
3	1	0.0
4	1	0.0
5	1	0.0
6	2	0.0
7	1	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	1	0.0
-7	0	1.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	1	0.0
-2	1	2.0
-1	0	0.0
0	2	0.0
1	4	0.0
2	2	0.0
3	1	0.0
4	2	0.0
5	1	0.0
6	2	0.0
7	4	0.0
8	1	0.0
9	1	0.0
10	3	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	2	0.0
15	2	0.0
16	1	0.0
17	1	0.0
18	1	0.0
19	2	0.0
20	0	0.0
21	2	0.0
22	1	0.0
23	1	0.0
-6	0	0.1
-5	0	0.06
-4	0	0.14
-3	0	0.3
-2	1	0.4
-1	0	0.0
0	1	0.0
1	6	0.58
2	2	0.18604651162790697
3	6	0.4444444444444444
4	0	0.6944444444444444
5	0	1.1111111111111112
6	0	0.5833333333333334
7	0	0.8888888888888888
8	0	1.3846153846153846
9	2	1.625
10	0	1.0526315789473684
11	0	0.5
-18	0	0.02
-17	0	0.0
-16	0	0.04
-15	0	0.02
-14	0	0.0
-13	0	0.0
-12	0	0.04
-11	0	0.02
-10	0	0.06
-9	0	0.06
-8	0	0.22
-7	0	0.0
-6	0	0.02
-5	0	0.06
-4	1	0.08
-3	0	0.1
-2	0	0.22
-1	0	0.0
0	0	0.04
1	0	0.0
2	0	0.0
3	0	0.0
4	5	0.0
5	0	0.10638297872340426
6	1	0.0
7	0	0.13636363636363635
8	0	0.0
9	10	0.0
10	0	0.0
11	1	0.0
12	0	0.0
-19	0	0.14285714285714285
-16	0	0.0
-15	0	0.04
-14	0	0.1
-13	0	0.0
-12	0	0.02
-11	1	0.22
-10	0	0.0
-9	0	0.0
-8	0	0.1
-7	0	0.02
-6	0	0.0
-5	0	0.0
-4	0	0.08
-3	0	0.0
-2	0	0.42
-1	0	0.0
0	1	0.04
1	1	0.08333333333333333
2	2	0.22916666666666666
3	0	0.0
4	1	0.06521739130434782
5	1	0.11904761904761904
6	2	0.5476190476190477
7	1	0.11904761904761904
8	3	0.023809523809523808
9	1	0.11904761904761904
10	0	0.030303030303030304
11	3	0.037037037037037035
12	1	0.2962962962962963
-17	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	2	0.0
2	0	0.0
3	1	0.0
4	1	0.0
5	0	0.0
6	2	0.0
7	0	0.0
8	3	0.0
9	1	0.0
10	4	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	0	0.0
15	1	0.0
16	0	0.0
17	2	0.0
18	1	0.0
19	0	0.0
20	0	0.0
21	1	0.0
22	1	0.0
23	0	0.0
24	0	0.0
25	1	0.0
26	0	0.0
27	0	0.0
28	1	0.0
29	1	0.0
30	1	0.0
31	0	0.0
-5	0	0.0
32	0	0.0
-14	0	1.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	1	0.0
-5	0	1.0
-4	0	0.0
-3	1	0.0
-2	0	0.0
-1	1	1.0
0	2	0.0
1	0	0.0
2	3	0.0
3	1	0.0
4	3	0.0
5	1	0.0
6	9	0.0
7	1	0.0
8	1	0.0
9	3	0.0
10	1	0.0
11	1	0.0
12	3	0.0
13	1	0.0
14	0	0.0
15	3	0.0
16	1	0.0
17	0	0.0
18	3	0.0
19	3	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	1	0.0
24	5	0.0
25	1	0.0
26	1	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	1	0.0
-4	0	1.0
-3	1	0.0
-2	0	1.0
-1	0	0.0
0	3	0.0
1	0	0.0
2	1	0.0
3	1	0.0
4	0	0.0
5	3	0.0
6	5	0.0
7	0	0.0
8	2	0.0
9	0	0.0
10	1	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	0	0.0
15	0	1.0
16	1	0.0
17	0	0.0
18	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	5	0.0
1	5	0.0
2	1	0.0
3	2	0.02040816326530612
4	1	0.0
5	8	0.0
6	3	0.0
7	2	0.0
8	2	0.0
9	3	0.0
10	7	0.0
11	5	0.0
12	6	0.0
13	3	0.0
14	2	0.0
15	2	0.0
16	5	0.0
17	2	0.0
18	5	0.0
19	3	0.0
20	5	0.0
21	4	0.0
22	13	0.0
23	11	0.0
24	13	0.0
25	8	0.0
26	13	0.0
27	10	0.0
28	1	0.0
29	0	0.0
30	0	0.0
31	0	0.0
-13	0	0.0
-5	0	1.0
-4	0	0.0
-3	2	0.0
-2	1	1.0
-1	1	1.0
0	0	1.0
1	2	0.0
2	2	1.0
3	2	2.0
4	2	0.0
5	1	0.0
6	1	0.0
7	3	2.0
8	0	1.0
9	1	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.38
-5	0	0.0
-4	0	0.0
-3	0	0.62
-2	1	0.0
-1	0	0.0
0	1	0.0
1	0	0.0
2	0	0.28
3	1	0.62
4	0	0.0
5	3	0.56
6	4	0.56
7	1	0.0
8	2	0.0
9	0	0.0
10	1	0.0
-15	0	0.0
-14	0	0.44
-13	0	0.0
-12	0	0.0
-11	0	0.3
-10	0	0.0
-9	2	0.26
-8	0	0.26
-7	0	1.74
-6	0	0.82
-5	0	1.48
-4	3	0.0
-3	2	0.44
-2	1	1.56
-1	0	0.0
0	2	0.7
1	5	0.0
2	2	0.0
3	2	0.0
4	3	0.0
5	2	0.0
6	0	0.0
7	2	0.0
-16	0	0.5945945945945946
8	3	0.0
9	6	0.0
10	3	0.0
11	2	0.0
-4	1	0.0
-3	0	1.0
-2	0	0.0
-1	0	0.0
0	1	0.0
1	0	0.0
2	2	0.0
3	1	0.0
4	0	0.0
5	2	0.0
6	2	0.0
7	3	0.0
8	4	0.0
9	1	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	1	0.0
16	1	0.0
17	3	0.0
18	1	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	2	0.0
2	1	0.0
3	1	0.0
4	0	0.0
5	3	0.0
6	10	0.0
7	5	0.0
8	3	0.0
9	6	0.0
10	6	0.0
-21	0	1.0
-20	0	5.0
-19	0	0.0
-18	0	2.48
-17	0	1.86
-16	0	0.62
-15	1	0.0
-14	0	1.0
-13	4	0.0
-12	3	0.0
-11	2	0.0
-10	2	0.0
-9	0	0.0
-8	0	0.62
-7	0	0.76
-6	0	1.52
-5	2	1.14
-4	0	0.38
-3	0	0.38
-2	1	0.38
-1	0	0.0
0	0	0.0
1	0	0.0
2	3	0.0
3	1	0.0
4	3	0.0
5	3	0.0
6	1	0.0
7	3	0.0
8	4	0.0
9	1	0.0
10	0	0.0
11	0	0.38
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	1	0.0
2	3	0.0
3	1	0.0
4	2	0.0
5	2	0.0
6	0	0.0
7	3	0.0
8	1	0.0
9	0	0.0
10	4	0.0
11	0	0.0
12	1	0.0
13	0	0.0
14	3	0.0
15	0	0.0
16	0	0.02702702702702703
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	1	0.0
23	3	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
30	0	0.0
31	0	0.0
32	3	0.0
-15	0	0.0
-14	0	0.0
-2	1	1.0
-1	0	0.0
0	1	0.0
1	0	0.0
2	2	0.0
3	0	0.0
4	4	0.0
5	0	0.0
6	2	0.0
7	0	1.0
8	1	4.0
9	2	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	1	0.0
15	0	0.0
16	0	0.0
17	1	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	1.0
24	0	1.0
25	0	1.0
26	0	0.0
27	3	0.0
28	0	0.0
29	0	0.0
30	1	0.0
31	1	0.0
32	0	0.0
33	0	0.0
34	2	0.0
35	0	0.0
-16	0	0.02
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.04
-11	0	0.16
-10	0	0.1
-9	0	0.1
-8	0	0.02
-7	0	0.06
-6	0	0.0
-5	1	0.0
-4	0	0.06
-3	0	0.16
-2	0	0.28
-1	0	0.0
0	0	0.1
1	0	0.0
2	2	0.0
3	0	0.1702127659574468
4	3	0.0
5	2	0.2972972972972973
6	1	0.09090909090909091
7	0	0.0
8	2	0.0967741935483871
9	3	0.0
10	1	0.0
11	2	0.0
12	4	0.0
-17	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	1	0.0
2	1	0.0
3	2	0.0
4	0	0.0
5	1	0.0
6	0	0.0
7	1	0.0
8	0	0.05
9	2	0.0
10	1	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	1	0.0
23	0	0.0
-24	0	0.0
-25	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.68
-2	1	0.32
-1	0	0.0
0	2	0.68
1	1	0.0
2	4	0.64
3	2	0.68
4	2	0.32
5	0	0.68
6	1	0.32
7	3	1.0
8	0	0.0
9	2	0.64
10	0	0.0
-17	0	0.0
-8	0	0.24
-7	0	0.0
-6	0	0.2
-5	0	0.26
-4	0	0.08
-3	1	0.22
-2	0	0.0
-1	0	0.0
0	2	0.14
1	0	0.0
2	3	0.32608695652173914
3	1	0.0
4	1	0.11363636363636363
5	1	0.0
6	0	0.0
7	3	0.0
8	1	0.0
9	0	0.0
10	0	0.0
11	2	0.0
12	5	0.0
13	1	0.0
14	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	0	0.0
1	0	0.0
2	2	0.0
3	4	0.0
4	0	0.0
5	3	0.0
6	3	0.0
-25	0	0.0
-24	0	0.12
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.26
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.84
-14	0	0.78
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.2
-6	1	0.2
-5	1	0.0
-4	0	0.0
-3	1	0.28
-2	0	0.2
-1	0	0.0
0	1	0.48
1	4	0.0
2	1	0.0
3	3	0.0
4	0	0.74
5	1	0.2777777777777778
6	0	0.3611111111111111
7	0	0.0
8	0	0.0
9	1	0.0
10	0	0.0
11	1	0.3611111111111111
-26	0	0.46153846153846156
-13	1	0.0
-12	0	0.4
-11	2	1.0
-10	0	0.0
-9	1	3.0
-8	0	0.0
-7	0	0.0
-6	0	0.4
-5	0	0.4
-4	1	0.0
-3	0	0.8
-2	2	0.6
-1	0	0.0
0	0	0.0
1	1	0.6
2	2	0.0
3	2	0.6
4	2	0.6
5	0	0.6
6	0	0.6
7	2	0.6
8	1	0.0
9	5	0.0
10	1	0.0
11	4	0.0
12	2	0.0
13	2	0.6
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	2	0.0
1	0	0.0
2	1	1.04
3	1	0.0
4	1	0.0
5	4	0.52
6	1	0.0
7	1	0.0
8	0	0.0
9	2	0.0
10	1	0.0
11	1	0.0
12	0	0.0
13	3	0.0
14	6	0.0
15	6	0.0
16	2	0.0
17	0	0.0
18	2	0.0
19	2	0.0
20	3	0.0
21	1	0.0
22	2	0.0
23	0	0.0
24	0	0.0
25	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	1	0.0
1	1	0.0
2	2	0.0
3	0	0.0
4	1	0.0
5	0	0.0
6	0	0.023255813953488372
7	2	0.023255813953488372
8	2	0.0
9	2	0.02564102564102564
10	1	0.02857142857142857
11	1	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	1	0.0
3	1	0.0
4	2	0.1
5	2	0.0
6	5	0.0
-6	0	0.0
7	8	0.0
8	5	0.0
9	1	0.13793103448275862
10	2	0.0
11	4	0.3333333333333333
12	5	0.0
13	2	0.25
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	1	0.0
1	3	0.02040816326530612
2	3	0.0
3	5	0.0
4	3	0.0
5	1	0.022222222222222223
6	1	0.0
7	3	0.0
8	4	0.0
9	1	0.0
10	3	0.0
11	2	0.0
12	4	0.0
13	3	0.0
14	2	0.0
15	2	0.0
16	4	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	1	0.029411764705882353
21	0	0.0
22	1	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	1	0.0
27	0	0.0
-11	0	0.1111111111111111
-23	0	0.0
-22	0	0.0
-21	1	0.58
-20	0	0.42
-19	1	0.0
-18	0	0.42
-17	0	1.42
-16	1	0.0
-15	0	1.0
-14	0	0.0
-13	1	0.0
-12	2	2.16
-11	0	0.0
-10	3	1.58
-9	0	0.58
-8	0	1.42
-7	0	1.0
-6	0	1.16
-5	2	0.0
-4	1	0.42
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	2	0.0
1	3	0.0
2	1	1.26
3	0	1.26
4	0	0.42
5	2	1.68
6	4	0.84
7	0	1.26
8	2	2.52
9	3	1.68
10	5	0.0
11	2	5.0
12	0	3.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	2	0.0
3	5	0.0
4	1	0.0
5	1	0.0
6	4	0.0
7	0	0.0
-10	0	0.0
-22	1	0.54
-21	0	0.0
-20	1	0.0
-19	0	0.46
-18	0	0.54
-17	0	0.46
-16	1	0.0
-15	0	0.0
-14	1	1.08
-13	0	0.54
-12	0	0.46
-11	0	0.0
-10	1	0.54
-9	0	0.0
-8	1	0.0
-7	0	0.54
-6	0	0.92
-5	0	0.46
-4	0	0.46
-3	1	0.0
-2	1	0.0
-1	1	1.0
0	0	1.84
1	1	0.54
2	1	0.0
3	2	0.46
4	2	0.46
5	0	3.68
6	1	0.0
7	2	1.84
8	3	0.54
9	2	1.38
10	2	2.3
11	2	0.0
12	1	1.0
-23	0	0.0
-10	0	0.32
-9	0	0.3
-8	0	0.38
-7	0	0.7
-6	0	0.38
-5	1	0.3
-4	2	0.68
-3	1	0.3
-2	0	0.32
-1	0	0.0
0	1	0.94
1	1	0.32
2	1	0.0
3	4	0.38
4	2	0.0
5	1	0.0
6	1	0.0
7	2	0.0
8	2	0.38
9	3	0.0
10	0	1.5588235294117647
11	1	0.5588235294117647
12	2	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	2	0.0
1	6	0.0
2	0	0.02127659574468085
3	0	0.0
4	0	0.0
5	0	0.0
6	2	0.0
7	2	0.0
8	4	0.0
9	1	0.0
10	1	0.0
11	0	0.0
-21	0	0.0
-20	0	0.0
-13	1	0.46
-12	0	0.3
-11	0	0.04
-10	0	0.96
-9	0	1.0
-8	1	0.48
-7	0	1.88
-6	2	0.7
-5	2	1.02
-4	0	1.8
-3	4	0.0
-2	0	0.78
-1	0	0.0
0	1	0.2
1	2	0.2
2	1	0.78
3	5	0.52
4	3	0.56
5	3	0.8
6	0	0.48
7	6	0.8
8	6	0.96
9	3	0.7
10	3	1.125
11	7	2.125
12	6	1.5294117647058822
-14	0	1.5555555555555556
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.1
-6	0	0.0
-5	0	0.28
-4	1	0.0
-3	0	0.0
-2	0	0.62
-1	0	0.0
0	1	0.0
1	1	0.26
2	0	0.0
3	0	0.0
4	2	0.0
5	1	0.40625
6	1	0.0
7	1	0.0
8	0	0.0
9	4	0.0
10	1	0.8125
11	1	0.0625
12	1	0.0
13	0	0.0
14	5	0.40625
15	0	0.0
16	2	0.0
17	0	0.0
18	2	0.0
