EditorYear	EdiPercent	Cohort
5	0.0	2
1	0.25	2
2	0.16666666666666666	2
3	0.5714285714285714	2
4	0.4	2
5	0.2222222222222222	2
1	0.5	2
2	0.5	2
3	0.5	2
4	0.0	2
5	0.2	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.75	2
4	0.5	2
5	1.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
1	0.16666666666666666	2
2	1.0	2
3	0.5	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.5	2
4	0.0	2
5	1.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	1.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.0	2
3	0.3333333333333333	2
4	0.6666666666666666	2
5	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6666666666666666	2
2	0.2	2
3	0.5	2
4	0.0	2
5	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.16666666666666666	2
2	0.4444444444444444	2
3	0.375	2
4	0.25	2
5	0.6153846153846154	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.36363636363636365	2
2	0.2857142857142857	2
3	0.8	2
4	0.23529411764705882	2
5	0.2222222222222222	2
1	0.375	2
1	0.5	2
1	0.5	2
1	0.38461538461538464	2
2	0.0	2
3	0.3333333333333333	2
4	0.5	2
5	0.25	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.3333333333333333	2
3	0.6666666666666666	2
4	1.0	2
5	0.0	2
1	1.0	2
2	0.25	2
3	0.4	2
4	0.0	2
5	0.3333333333333333	2
1	0.4	2
2	0.0	2
3	0.25	2
4	0.5	2
5	0.3333333333333333	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.5555555555555556	2
2	0.8	2
3	0.5	2
4	0.7142857142857143	2
5	0.5454545454545454	2
0	0.0	2
1	0.4	2
0	0.0	2
1	0.3333333333333333	2
2	1.0	2
3	0.5	2
4	0.6666666666666666	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	1.0	2
3	1.0	2
4	0.5	2
5	0.6666666666666666	2
0	0.0	2
1	0.8888888888888888	2
2	0.7	2
3	0.25	2
4	0.6666666666666666	2
5	0.1111111111111111	2
0	0.0	2
1	0.3333333333333333	2
2	1.0	2
3	0.0	2
4	0.0	2
5	1.0	2
0	0.0	2
1	0.6923076923076923	2
2	0.5	2
3	0.2857142857142857	2
4	0.14285714285714285	2
5	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	1.0	2
5	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	1.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
1	0.5	2
2	0.0	2
3	0.4	2
4	0.5	2
5	0.3333333333333333	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.8	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
1	0.2857142857142857	2
2	0.2	2
3	0.36363636363636365	2
4	0.3333333333333333	2
5	0.4	2
1	0.0	2
2	0.3333333333333333	2
3	0.5	2
4	0.5	2
5	0.3333333333333333	2
1	0.5	2
2	0.3333333333333333	2
3	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.0	2
3	0.3333333333333333	2
4	0.0	2
5	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.5	2
4	0.0	2
5	0.0	2
1	0.2	2
2	1.0	2
3	0.4	2
4	0.4	2
5	0.6	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.3333333333333333	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4166666666666667	2
2	0.5294117647058824	2
3	0.3333333333333333	2
4	0.5454545454545454	2
5	0.2692307692307692	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.25	2
5	1.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.6	2
5	0.0	2
1	0.0	2
2	1.0	2
1	0.4	2
2	0.1111111111111111	2
3	0.38461538461538464	2
4	0.6	2
5	0.2857142857142857	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5454545454545454	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.1111111111111111	2
3	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6666666666666666	2
2	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3	2
2	0.0	2
3	0.3333333333333333	2
4	1.0	2
5	0.0	2
0	0.0	2
1	1.0	2
2	0.2222222222222222	2
3	0.3333333333333333	2
-1	0.0	2
0	0.0	2
1	0.4	2
2	0.6666666666666666	2
1	1.0	2
2	0.3333333333333333	2
3	0.0	2
4	0.0	2
5	1.0	2
1	0.0	2
2	0.8	2
3	0.3333333333333333	2
4	0.0	2
5	0.0	2
1	0.2	2
2	0.6	2
3	0.8333333333333334	2
4	0.5	2
5	0.3333333333333333	2
1	0.25	2
2	0.5	2
3	0.5714285714285714	2
4	0.5	2
5	0.0	2
1	0.0	2
2	0.5	2
3	1.0	2
4	0.0	2
5	0.0	2
1	0.6666666666666666	2
2	0.6	2
3	0.4444444444444444	2
4	0.4	2
5	0.5555555555555556	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	1.0	2
5	1.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	1.0	2
3	0.6666666666666666	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4375	2
2	0.36363636363636365	2
3	0.5	2
4	0.5769230769230769	2
5	0.4375	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4	2
2	0.0	2
3	0.6666666666666666	2
4	1.0	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.0	2
4	0.0	2
5	1.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.5	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.42857142857142855	2
2	0.5	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.75	2
4	1.0	2
5	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.5	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.6666666666666666	2
4	0.25	2
5	0.5	2
0	0.0	2
1	0.5	2
2	0.0	2
3	1.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	1.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.6666666666666666	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.3333333333333333	2
1	1.0	2
2	0.0	2
-1	0.0	2
0	0.0	2
1	0.8888888888888888	2
2	0.0	2
3	0.25	2
4	0.2727272727272727	2
5	0.3333333333333333	2
0	0.0	2
1	0.14285714285714285	2
2	0.36363636363636365	2
3	0.4117647058823529	2
4	0.42105263157894735	2
5	0.16666666666666666	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.8571428571428571	2
2	0.625	2
3	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.5	2
4	0.0	2
5	0.46153846153846156	2
1	0.75	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.25	2
0	0.0	2
1	0.0	2
2	0.6666666666666666	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.5	2
3	0.0	2
4	0.5	2
5	0.0	2
1	1.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.4	2
0	0.0	2
1	1.0	2
2	1.0	2
3	0.5	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.16666666666666666	2
2	0.5	2
3	0.5	2
4	0.5	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6	2
2	0.25	2
3	0.5	2
4	0.25	2
5	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4230769230769231	2
2	0.15	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	1.0	2
4	0.0	2
5	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.0	2
3	0.0	2
4	1.0	2
5	0.25	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4117647058823529	2
2	0.36363636363636365	2
3	0.09090909090909091	2
4	0.5555555555555556	2
5	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.5	2
4	0.3333333333333333	2
1	0.5	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
1	0.09090909090909091	2
2	0.21052631578947367	2
3	0.5	2
4	0.35714285714285715	2
5	0.3333333333333333	2
1	0.0	2
2	0.0	2
3	0.4	2
4	0.5	2
5	0.4	2
1	0.5	2
2	0.4	2
3	1.0	2
4	1.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	1.0	2
3	1.0	2
4	1.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.2857142857142857	2
3	1.0	2
4	0.6666666666666666	2
5	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
1	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.6666666666666666	2
3	0.3333333333333333	2
4	1.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.5	2
4	1.0	2
5	0.3333333333333333	2
1	1.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.5	2
1	0.5	2
2	0.25	2
3	0.6666666666666666	2
4	1.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.5	2
4	0.0	2
5	1.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.3333333333333333	2
3	0.5	2
4	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.75	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.4	2
2	0.5	2
3	0.75	2
4	0.4	2
5	0.2	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
1	0.5	2
2	0.5	2
3	0.6	2
4	0.16666666666666666	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.3333333333333333	2
4	0.0	2
5	1.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6666666666666666	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6	2
2	0.0	2
3	0.4	2
4	0.375	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.8	2
4	0.3333333333333333	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
1	0.3333333333333333	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.25	2
5	0.6666666666666666	2
1	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.42857142857142855	2
2	0.5	2
3	0.25	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.4	2
2	0.29411764705882354	2
3	0.55	2
4	0.7222222222222222	2
5	0.5294117647058824	2
1	0.25	2
2	0.6666666666666666	2
3	0.3333333333333333	2
4	0.0	2
5	0.0	2
1	0.25	2
2	0.5	2
3	0.4	2
4	0.0	2
5	0.25	2
0	0.0	2
1	0.5	2
-1	0.0	2
0	0.0	2
1	0.2857142857142857	2
2	0.5	2
3	0.42857142857142855	2
4	0.2	2
5	0.23076923076923078	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6666666666666666	2
2	0.8	2
3	0.0	2
4	1.0	2
5	0.75	2
1	0.6666666666666666	2
2	0.0	2
3	0.4166666666666667	2
4	0.25	2
5	0.4	2
1	0.0	2
2	0.125	2
3	0.4	2
4	0.4375	2
5	0.25	2
1	0.6666666666666666	2
1	0.3333333333333333	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.0	2
3	0.0	2
4	1.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.5	2
3	0.0	2
4	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	1.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.5	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.3333333333333333	2
4	0.0	2
5	1.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
1	1.0	2
2	0.5	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.4444444444444444	2
2	0.14285714285714285	2
3	0.5	2
4	0.6	2
5	0.4	2
1	0.2857142857142857	2
2	0.3333333333333333	2
3	0.5	2
4	0.2	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.3333333333333333	2
3	1.0	2
4	0.0	2
5	0.3333333333333333	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.5	2
5	1.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.5	2
0	0.0	2
1	1.0	2
2	0.5	2
3	0.3333333333333333	2
4	1.0	2
5	0.0	2
1	0.375	2
0	0.0	2
1	1.0	2
2	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
1	1.0	2
1	0.5	2
2	0.5	2
3	1.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.3333333333333333	2
3	0.6	2
4	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.0	2
3	0.0	2
4	1.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.28	2
2	0.39285714285714285	2
3	0.4782608695652174	2
4	0.4772727272727273	2
5	0.42857142857142855	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.3333333333333333	2
3	0.0	2
4	0.5	2
5	0.4	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.14285714285714285	2
2	0.5	2
3	0.3333333333333333	2
4	0.25	2
5	0.5	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3888888888888889	2
2	0.43478260869565216	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.25	2
2	0.5454545454545454	2
3	0.25	2
4	0.3333333333333333	2
5	0.35714285714285715	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.5	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.5	2
3	0.125	2
4	0.25	2
5	0.6666666666666666	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.6666666666666666	2
0	0.0	2
1	0.0	2
2	0.3333333333333333	2
-4	0.0	2
-3	0.0	2
1	0.5	2
2	0.3333333333333333	2
3	0.0	2
1	0.6	2
2	0.6666666666666666	2
3	0.8	2
4	1.0	2
5	0.6666666666666666	2
1	0.4444444444444444	2
2	0.36363636363636365	2
3	0.8	2
4	0.6666666666666666	2
5	0.2857142857142857	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.5	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.5	2
2	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.36538461538461536	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.35	2
1	0.5	2
2	0.25	2
3	0.2	2
4	0.5	2
1	0.75	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.5454545454545454	2
2	0.25	2
3	0.35714285714285715	2
4	0.14285714285714285	2
5	0.4	2
1	0.5	2
1	0.7142857142857143	2
2	0.2	2
3	0.0	2
4	0.5	2
5	0.42857142857142855	2
1	0.0	2
2	0.0	2
3	0.6666666666666666	2
4	0.3333333333333333	2
5	0.0	2
1	0.3076923076923077	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.5	2
3	0.3333333333333333	2
4	0.5	2
1	1.0	2
2	0.0	2
3	0.5	2
1	0.5	2
1	0.5	2
0	0.0	2
1	0.0	2
2	1.0	2
3	1.0	2
4	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	0.0	2
1	0.0	2
2	0.0	2
3	0.6666666666666666	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.3333333333333333	2
1	0.6666666666666666	2
2	0.6666666666666666	2
3	1.0	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.4	2
2	0.25	2
3	0.5	2
4	0.0	2
5	0.75	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.5	2
4	0.5	2
5	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.0	2
3	1.0	2
4	1.0	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	1.0	2
1	1.0	2
2	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.5	2
3	0.5	2
4	1.0	2
5	0.0	2
0	0.0	2
1	0.75	2
2	0.6	2
3	0.4	2
4	0.0	2
5	0.5	2
0	0.0	2
1	0.0	2
2	1.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
1	1.0	2
2	0.0	2
3	0.0	2
1	1.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.5	2
0	0.0	2
1	0.5	2
2	0.0	2
3	1.0	2
4	0.0	2
1	0.4	2
2	0.25	2
1	1.0	2
2	1.0	2
1	0.3333333333333333	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.5	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.42857142857142855	2
2	0.375	2
3	0.5454545454545454	2
4	0.3125	2
5	0.26666666666666666	2
1	0.3333333333333333	2
2	0.25	2
3	1.0	2
0	0.0	2
1	0.5	2
2	0.5	2
3	0.6666666666666666	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.25	2
2	0.5	2
3	0.3333333333333333	2
0	0.0	2
1	0.4	2
2	0.25	2
3	0.75	2
4	0.5	2
5	0.375	2
0	0.0	2
1	0.6666666666666666	2
2	0.5	2
3	1.0	2
4	1.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.5555555555555556	2
2	0.75	2
3	0.2857142857142857	2
4	0.4	2
1	0.625	2
2	0.3333333333333333	2
3	0.3333333333333333	2
4	0.7142857142857143	2
1	0.5	2
2	0.5	2
3	0.6666666666666666	2
4	0.5	2
1	0.5	2
2	0.0	2
3	0.0	2
4	0.5	2
5	0.0	2
1	0.3333333333333333	2
2	0.0	2
3	0.3333333333333333	2
4	0.75	2
5	0.0	2
1	0.5	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
1	0.25	2
2	0.3076923076923077	2
3	0.25	2
4	0.25	2
5	0.5384615384615384	2
1	0.2962962962962963	2
2	0.46153846153846156	2
3	0.3125	2
1	0.5	2
2	0.5	2
3	0.0	2
4	0.0	2
1	1.0	2
2	0.5	2
3	0.0	2
4	1.0	2
5	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
1	0.3333333333333333	2
2	0.0	2
3	1.0	2
4	0.0	2
1	1.0	2
2	0.3333333333333333	2
3	0.0	2
4	0.0	2
1	0.4	2
2	0.3333333333333333	2
3	0.375	2
1	1.0	2
2	0.0	2
1	1.0	1
2	1.0	1
3	0.5	1
4	1.0	1
5	0.0	1
1	0.6923076923076923	1
2	0.6666666666666666	1
3	0.2	1
4	0.0	1
1	0.5	1
2	0.18181818181818182	1
3	0.25	1
4	0.5454545454545454	1
5	0.16666666666666666	1
1	0.5	1
2	0.8	1
3	0.75	1
4	0.5	1
5	1.0	1
-1	0.0	1
0	0.0	1
1	0.6666666666666666	1
2	0.4444444444444444	1
3	0.4	1
4	0.0	1
5	0.25	1
1	0.3333333333333333	1
2	0.5	1
3	0.0	1
4	0.0	1
5	0.0	1
1	0.8	1
2	1.0	1
3	0.0	1
4	0.7777777777777778	1
5	0.6	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	1.0	1
2	0.0	1
3	0.5	1
4	0.0	1
5	0.0	1
1	0.0	1
2	0.0	1
