EditorId	IssnId	gender
10542	211	male
10560	211	male
11902	211	male
12654	211	male
13179	211	male
13226	211	male
13423	211	male
14197	211	male
14271	211	male
14485	211	male
15354	211	male
15587	211	male
15989	211	male
16298	211	male
16431	211	male
16442	211	male
16831	211	female
16932	211	male
18106	211	male
18356	211	male
18429	211	male
19008	211	male
19476	211	male
19596	211	male
213	213	male
4073	213	male
7782	213	male
214	119	male
501	119	male
718	119	male
728	119	male
874	119	female
1101	119	male
1446	119	male
1526	119	male
1639	119	male
1695	119	male
1709	119	male
1833	119	male
2072	119	male
2850	119	male
5338	119	male
5361	119	male
5390	119	male
5945	119	male
6224	119	male
6614	119	male
7558	119	male
7817	119	male
7848	119	male
8073	119	male
8344	119	male
9023	119	male
9051	119	male
9517	119	male
9715	119	male
15988	119	male
16476	119	male
214	215	male
351	215	male
472	215	male
501	215	male
626	215	male
629	215	male
860	215	male
1446	215	male
1592	215	male
1796	215	male
1833	215	male
1855	215	male
2072	215	male
2507	215	male
4866	215	male
6562	215	male
7658	215	male
7848	215	male
8880	215	male
9151	215	male
9344	215	male
9498	215	male
9675	215	male
10145	215	male
10662	215	male
11816	215	male
13307	215	male
16490	215	male
17745	215	male
18654	215	female
220	220	male
678	220	male
1261	220	male
1437	220	female
1840	220	female
2140	220	male
2250	220	male
2667	220	female
2958	220	male
3536	220	male
3656	220	male
3658	220	male
3964	220	male
4125	220	female
4197	220	male
4525	220	male
4531	220	male
4540	220	male
4599	220	male
5214	220	male
5217	220	male
5250	220	male
5327	220	male
5352	220	male
5440	220	male
5445	220	male
5531	220	male
5889	220	male
5928	220	male
6243	220	female
6277	220	male
6598	220	female
6875	220	male
7043	220	male
7084	220	male
7099	220	male
8356	220	male
8601	220	female
9329	220	male
9404	220	male
9527	220	male
9575	220	male
9613	220	male
9730	220	male
9751	220	male
9861	220	male
10466	220	male
11746	220	female
11775	220	female
12002	220	male
13283	220	male
13478	220	male
13487	220	male
13682	220	male
13694	220	male
13898	220	male
14475	220	male
14635	220	male
14769	220	male
14969	220	male
14971	220	male
15116	220	male
17220	220	male
17222	220	male
17280	220	male
17424	220	male
17787	220	male
18231	220	male
18394	220	male
19059	220	male
19124	220	male
19722	220	male
221	221	male
225	225	male
361	225	male
461	225	male
515	225	male
899	225	male
1032	225	male
1102	225	male
1313	225	female
1342	225	male
1416	225	male
1638	225	male
1773	225	male
2034	225	male
2133	225	male
2953	225	female
3641	225	male
4353	225	male
4456	225	female
4703	225	male
5794	225	male
7395	225	male
7636	225	female
8028	225	male
8833	225	male
10053	225	female
10213	225	male
10743	225	female
10780	225	male
10895	225	male
11060	225	male
11499	225	male
12502	225	male
12882	225	male
13709	225	male
14053	225	male
14399	225	male
14555	225	female
14860	225	male
16414	225	male
16476	225	male
17768	225	male
17844	225	female
18742	225	male
18923	225	male
19188	225	male
19554	225	male
226	226	female
2212	226	male
3191	226	male
4213	226	male
7607	226	male
9431	226	male
10168	226	male
16586	226	male
16991	226	male
18479	226	male
228	228	male
9479	228	male
13058	228	male
14171	228	male
229	229	male
575	229	female
668	229	male
960	229	female
1282	229	male
1404	229	male
2233	229	male
2539	229	male
2543	229	male
4101	229	male
4777	229	male
4820	229	male
5110	229	male
5264	229	male
5533	229	male
6559	229	male
7074	229	male
7089	229	male
7799	229	female
7993	229	female
8632	229	male
9575	229	male
9777	229	male
10364	229	male
10404	229	male
10950	229	male
11023	229	male
12567	229	male
13915	229	male
14274	229	male
230	230	female
12953	230	male
13820	230	male
14366	230	male
16690	230	male
19123	230	male
231	231	male
1487	231	female
3035	231	male
3118	231	male
4665	231	male
5363	231	female
5675	231	female
5896	231	male
6072	231	male
6247	231	male
7102	231	male
7523	231	male
8588	231	male
11304	231	male
13105	231	male
16452	231	male
18422	231	male
18968	231	male
234	234	male
3050	234	male
5235	234	male
8124	234	male
8708	234	male
9633	234	male
12149	234	male
14658	234	male
15034	234	male
15437	234	male
15459	234	male
19387	234	female
236	236	male
436	236	female
1073	236	male
2713	236	male
3025	236	male
4706	236	female
4927	236	male
5055	236	male
7005	236	male
7026	236	female
7633	236	male
7830	236	male
8498	236	male
8536	236	male
8728	236	male
11434	236	male
11872	236	male
12259	236	male
12446	236	male
12450	236	male
14902	236	male
15161	236	male
15488	236	male
17457	236	male
17597	236	male
18026	236	male
19374	236	male
19411	236	male
237	58	male
930	58	female
990	58	male
1347	58	male
1769	58	female
1969	58	male
2102	58	female
2503	58	male
2508	58	female
2550	58	female
2565	58	male
2671	58	male
2690	58	male
2955	58	male
2969	58	female
3214	58	male
3722	58	male
3734	58	female
3740	58	male
3872	58	male
4055	58	male
4695	58	male
4793	58	male
4984	58	male
5074	58	male
5290	58	male
5465	58	male
5694	58	male
5724	58	male
6257	58	female
6382	58	male
6395	58	male
6398	58	male
6749	58	male
6763	58	female
7440	58	female
7613	58	male
7718	58	male
7758	58	female
8176	58	female
8717	58	female
8759	58	male
9093	58	female
9155	58	male
9410	58	male
9467	58	male
9521	58	male
9590	58	male
9626	58	male
9672	58	male
9876	58	male
10445	58	male
10748	58	male
10751	58	male
10897	58	male
11569	58	male
12114	58	male
12537	58	male
12633	58	male
13073	58	male
13241	58	male
13572	58	male
13582	58	male
13715	58	male
13893	58	male
13895	58	male
15655	58	female
16623	58	male
16873	58	male
18010	58	male
18225	58	male
18747	58	female
18765	58	male
19610	58	male
238	238	male
353	238	male
546	238	male
1002	238	male
2020	238	female
2271	238	male
2524	238	male
2786	238	male
2834	238	female
2973	238	male
3206	238	male
4156	238	male
4589	238	male
5242	238	male
7278	238	male
8438	238	male
9870	238	male
10294	238	male
10429	238	male
11004	238	male
11477	238	male
11817	238	male
12402	238	male
12464	238	male
12770	238	male
12930	238	male
13456	238	male
13550	238	male
13605	238	male
13652	238	male
13799	238	male
13892	238	male
14560	238	male
14619	238	male
14742	238	male
14800	238	male
14892	238	male
15392	238	male
15678	238	male
16881	238	male
16909	238	male
17019	238	male
17144	238	male
17592	238	male
17946	238	male
17948	238	male
18411	238	male
18618	238	male
18812	238	male
19617	238	male
241	123	male
1952	123	female
2066	123	male
6492	123	male
7829	123	male
8243	123	male
13886	123	male
15708	123	male
16277	123	female
17049	123	male
242	242	male
1053	242	male
1400	242	male
2028	242	male
5054	242	male
9299	242	male
11059	242	male
11068	242	male
11153	242	male
11581	242	male
16516	242	male
17854	242	male
18455	242	male
18611	242	male
19148	242	female
243	243	male
2243	243	male
2778	243	male
3756	243	male
7023	243	female
11690	243	male
12020	243	male
13042	243	male
14579	243	male
15945	243	male
16209	243	male
16391	243	male
16428	243	male
18318	243	male
18554	243	male
244	245	male
352	245	male
812	245	male
953	245	male
3079	245	male
4295	245	male
4518	245	male
5024	245	male
5191	245	male
6144	245	male
6493	245	male
7168	245	male
8055	245	male
10389	245	male
10857	245	male
11408	245	male
12261	245	female
14100	245	male
14453	245	male
17281	245	female
247	247	male
1150	247	male
2475	247	male
3061	247	female
3167	247	female
3898	247	male
7592	247	male
8010	247	male
8416	247	male
9304	247	male
11457	247	female
11884	247	male
12248	247	male
13774	247	male
15748	247	male
17483	247	male
17590	247	male
19291	247	male
248	248	male
939	248	male
1506	248	female
1665	248	male
1710	248	male
2188	248	male
2574	248	male
5973	248	male
7240	248	male
7807	248	male
9587	248	male
10321	248	male
10732	248	male
11221	248	male
12845	248	male
13373	248	male
14383	248	male
15063	248	male
15183	248	male
251	251	male
1880	251	female
3447	251	male
4909	251	male
5665	251	male
5904	251	male
6300	251	male
7230	251	male
10079	251	male
11382	251	male
15528	251	male
15956	251	male
16031	251	male
16536	251	male
17749	251	male
18201	251	male
252	252	male
550	252	male
5515	252	male
7154	252	female
7737	252	male
8138	252	male
8160	252	female
8799	252	male
11661	252	male
14429	252	female
15060	252	male
15964	252	male
16751	252	male
253	253	male
855	253	male
1464	253	male
3071	253	female
4986	253	male
6858	253	male
8132	253	male
8954	253	male
9562	253	male
9837	253	male
10188	253	male
12072	253	male
12303	253	male
12483	253	male
13781	253	male
15834	253	male
17536	253	male
17600	253	male
17890	253	male
19591	253	male
254	52	male
419	52	male
422	52	female
460	52	female
483	52	male
510	52	female
522	52	female
733	52	female
827	52	male
883	52	male
1077	52	male
1125	52	male
1144	52	male
1227	52	male
1322	52	male
1334	52	male
1364	52	male
1426	52	female
1504	52	female
1540	52	female
1696	52	male
1784	52	male
1790	52	male
1791	52	male
2057	52	male
2069	52	male
2157	52	male
2184	52	female
2211	52	female
2350	52	male
2450	52	male
2471	52	male
2590	52	male
2636	52	male
2731	52	female
2785	52	male
2819	52	male
2931	52	male
2948	52	male
2988	52	female
3159	52	male
3316	52	male
3385	52	male
3892	52	male
3997	52	female
4017	52	male
4026	52	male
4255	52	male
4275	52	male
4406	52	male
4427	52	male
4534	52	male
4610	52	female
4724	52	male
4731	52	female
4803	52	male
4883	52	male
5018	52	male
5025	52	female
5078	52	female
5095	52	male
5130	52	female
5158	52	female
5184	52	male
5188	52	male
5209	52	male
5215	52	male
5237	52	female
5396	52	male
5455	52	male
5494	52	male
5572	52	male
5590	52	male
5649	52	male
5671	52	male
5751	52	male
5792	52	female
5835	52	male
5844	52	female
6019	52	female
6020	52	male
6109	52	female
6153	52	male
6186	52	female
6198	52	male
6319	52	male
6340	52	male
6447	52	male
6507	52	female
6522	52	male
6628	52	male
6634	52	male
6711	52	female
6742	52	male
6758	52	female
6829	52	female
6903	52	male
6912	52	male
6975	52	female
6986	52	male
7088	52	male
7103	52	male
7261	52	male
7268	52	male
7317	52	male
7332	52	male
7384	52	male
7476	52	male
7492	52	male
7686	52	male
7701	52	female
7745	52	male
7796	52	male
7798	52	male
7878	52	male
7929	52	male
7930	52	male
8070	52	male
8096	52	male
8103	52	female
8126	52	male
8232	52	female
8264	52	male
8425	52	female
8444	52	male
8454	52	male
8468	52	female
8535	52	female
8548	52	male
8602	52	male
8604	52	male
8669	52	female
8767	52	male
8815	52	male
8829	52	male
8878	52	male
8904	52	male
9007	52	male
9250	52	male
9362	52	male
9369	52	male
9388	52	male
9449	52	male
9497	52	male
9607	52	female
9760	52	female
9944	52	female
10083	52	male
10127	52	male
10288	52	male
10386	52	male
10423	52	male
10472	52	female
10506	52	male
10634	52	female
10646	52	male
10713	52	male
10720	52	male
10796	52	male
10801	52	male
10849	52	male
10861	52	male
10900	52	male
10918	52	male
10929	52	male
10989	52	male
11046	52	male
11117	52	male
11300	52	male
11642	52	male
11688	52	male
11696	52	male
11761	52	male
12194	52	male
12197	52	male
12360	52	male
12399	52	male
12461	52	male
12715	52	male
12764	52	male
12801	52	female
13130	52	male
13262	52	female
13702	52	male
13832	52	male
13903	52	male
13914	52	male
13934	52	male
14126	52	male
14253	52	male
14943	52	male
14970	52	male
15025	52	male
15105	52	male
16147	52	male
16269	52	male
16799	52	female
17558	52	male
17591	52	male
17881	52	male
17891	52	male
17956	52	female
17992	52	male
18124	52	male
18535	52	male
18784	52	male
18854	52	male
19129	52	male
19215	52	female
19287	52	female
19423	52	male
19431	52	male
19467	52	male
19714	52	female
255	255	male
946	255	male
1133	255	male
1970	255	male
2739	255	male
6108	255	male
8098	255	male
16295	255	male
17798	255	male
18934	255	male
19321	255	male
256	256	male
445	256	male
774	256	male
1054	256	male
1106	256	male
1394	256	male
1600	256	male
1985	256	male
2267	256	male
2899	256	male
3011	256	male
3235	256	male
3491	256	male
3938	256	male
3967	256	male
4527	256	female
4834	256	male
5020	256	male
5115	256	male
6144	256	male
6965	256	male
7130	256	male
8241	256	male
8612	256	male
8613	256	male
9352	256	male
9659	256	male
9696	256	male
10829	256	male
11143	256	male
11432	256	male
11604	256	male
11686	256	male
12921	256	male
13427	256	male
15581	256	male
15653	256	male
16186	256	male
16219	256	male
16431	256	male
16806	256	male
16923	256	male
17376	256	male
18735	256	male
18878	256	male
259	61	male
345	61	female
2741	61	male
3480	61	male
4993	61	male
5459	61	female
5761	61	male
7905	61	male
8545	61	male
8909	61	male
9876	61	male
12180	61	male
13657	61	male
13997	61	male
17021	61	male
17699	61	male
17889	61	male
18799	61	male
261	261	female
269	261	female
549	261	male
2335	261	male
2766	261	male
3049	261	male
3253	261	male
3446	261	male
3951	261	male
4763	261	female
4872	261	male
5238	261	male
5701	261	female
5921	261	female
6139	261	male
6143	261	male
7571	261	male
7673	261	male
8542	261	female
9854	261	male
10159	261	male
10380	261	female
10456	261	male
10784	261	male
11294	261	male
11310	261	male
12422	261	male
12575	261	male
12682	261	male
12999	261	male
13332	261	male
13521	261	male
14287	261	male
14494	261	male
18581	261	male
19139	261	male
19551	261	male
264	264	female
328	264	male
4054	264	female
5775	264	male
7358	264	male
10833	264	female
11511	264	female
14517	264	male
16949	264	female
18550	264	male
266	266	male
8794	266	male
15265	266	male
268	268	male
428	268	male
1858	268	male
2262	268	male
3471	268	male
4760	268	male
5153	268	male
5392	268	male
5479	268	female
5864	268	male
6240	268	male
6252	268	male
6460	268	male
7307	268	male
7459	268	male
7632	268	male
7657	268	male
8895	268	male
9101	268	male
9889	268	male
11538	268	male
12030	268	male
12912	268	male
12945	268	male
12989	268	male
13027	268	male
13978	268	male
14144	268	male
15450	268	male
17553	268	male
17677	268	male
17806	268	male
17864	268	male
17867	268	male
19002	268	male
19105	268	male
271	271	male
8564	271	female
8982	271	male
274	274	male
487	274	female
586	274	female
2106	274	female
2415	274	male
3602	274	male
3943	274	female
4817	274	male
5568	274	male
6570	274	male
7158	274	female
7190	274	male
8882	274	female
10214	274	male
10471	274	female
10845	274	male
12398	274	male
18340	274	male
18551	274	male
278	278	male
10237	278	male
14323	278	male
19181	278	male
280	280	male
452	280	male
499	280	male
964	280	male
1063	280	male
1185	280	male
1189	280	female
1367	280	female
1371	280	male
1826	280	male
2468	280	male
2668	280	male
3201	280	male
3677	280	male
3851	280	male
4263	280	female
4287	280	female
4601	280	male
4686	280	female
4711	280	male
4805	280	female
5205	280	male
5770	280	male
6035	280	female
7423	280	male
7916	280	male
8165	280	male
8493	280	male
8701	280	male
8714	280	male
9409	280	male
9560	280	male
9831	280	male
10058	280	female
10314	280	male
11501	280	male
12475	280	male
12716	280	male
13008	280	male
13172	280	male
13957	280	female
15359	280	male
16113	280	male
16854	280	male
17896	280	male
18693	280	male
18997	280	female
19346	280	male
19469	280	female
19625	280	male
19689	280	male
281	281	male
12326	281	male
17613	281	male
284	284	male
792	284	male
1081	284	male
2005	284	male
2589	284	male
2603	284	male
3018	284	male
4026	284	male
4478	284	male
5396	284	male
5497	284	male
6109	284	female
6259	284	male
8581	284	female
8607	284	male
9231	284	female
10301	284	male
10501	284	male
11017	284	male
11347	284	female
11348	284	male
11602	284	male
13291	284	male
13930	284	male
14845	284	male
15040	284	male
17147	284	female
18124	284	male
19176	284	male
19266	284	male
285	285	male
742	285	female
2023	285	male
2151	285	male
2762	285	male
3848	285	male
3876	285	male
8261	285	male
9841	285	male
10246	285	female
10586	285	male
11963	285	male
13546	285	male
13598	285	male
19452	285	male
286	286	male
6155	286	male
6266	286	male
6840	286	male
7654	286	male
10160	286	male
16310	286	male
17796	286	male
287	287	male
289	287	male
1147	287	male
1444	287	female
2910	287	female
3532	287	male
5703	287	male
9316	287	female
9441	287	male
9839	287	male
9996	287	male
11595	287	male
12264	287	female
12416	287	male
12543	287	male
12613	287	male
12728	287	male
13366	287	male
14762	287	male
17176	287	male
19183	287	male
19361	287	male
19615	287	female
293	293	female
1691	293	female
1942	293	female
2059	293	male
2299	293	male
2564	293	female
3392	293	female
3765	293	male
3843	293	female
4008	293	male
4691	293	female
5002	293	male
6129	293	male
6206	293	male
6737	293	female
6984	293	female
7077	293	male
7237	293	male
7283	293	female
7572	293	male
7992	293	female
8615	293	female
10515	293	female
12791	293	male
13025	293	male
14319	293	male
14705	293	female
16090	293	female
16361	293	female
16745	293	male
17209	293	male
18308	293	male
18398	293	male
18643	293	male
18909	293	female
19295	293	female
19420	293	female
297	297	male
392	297	male
637	297	female
7426	297	male
8114	297	male
10477	297	male
10637	297	male
12702	297	male
15635	297	female
303	303	female
11019	303	female
305	305	female
565	305	female
937	305	male
967	305	female
2281	305	male
2521	305	male
2881	305	female
4077	305	male
4921	305	male
4989	305	male
5954	305	male
6681	305	male
7062	305	male
7112	305	male
7561	305	female
7723	305	male
8182	305	female
8186	305	male
8621	305	male
8780	305	male
9416	305	male
9552	305	female
9646	305	male
9954	305	male
10191	305	male
10349	305	male
12366	305	male
12587	305	female
13071	305	female
13135	305	male
13245	305	female
13678	305	male
16132	305	male
16268	305	male
16375	305	male
16508	305	male
17331	305	male
17380	305	male
17565	305	male
19057	305	male
19403	305	male
306	306	male
927	306	male
1738	306	male
2691	306	male
6024	306	female
7419	306	female
11332	306	male
11388	306	male
12188	306	female
14255	306	male
14393	306	male
15262	306	male
17513	306	male
17848	306	male
18021	306	male
18387	306	male
315	315	male
910	315	male
2997	315	female
5987	315	male
10111	315	male
13491	315	male
13865	315	male
14728	315	male
15073	315	female
15435	315	male
15726	315	male
16038	315	male
17000	315	male
316	79	male
562	79	male
1034	79	male
1172	79	male
1275	79	male
1355	79	male
1524	79	male
1625	79	male
2326	79	male
2587	79	male
2675	79	male
3271	79	male
3299	79	male
4144	79	male
4372	79	male
5605	79	male
5880	79	male
7324	79	male
7362	79	male
7500	79	male
8219	79	male
8436	79	male
8900	79	male
9926	79	male
9987	79	male
10852	79	male
13781	79	male
13998	79	male
14348	79	female
14477	79	male
14669	79	male
15240	79	male
15311	79	male
15324	79	male
15996	79	male
16039	79	male
16089	79	male
16871	79	male
19489	79	male
323	323	male
1307	323	male
3948	323	male
4312	323	male
6046	323	male
7218	323	male
10901	323	male
11081	323	male
12150	323	male
13742	323	male
14938	323	male
329	329	male
646	329	male
803	329	female
815	329	male
1747	329	male
1791	329	male
2118	329	male
2450	329	male
2658	329	male
2695	329	male
2994	329	male
3142	329	male
3159	329	male
3164	329	male
3295	329	male
3303	329	female
4425	329	male
4666	329	male
4733	329	female
4781	329	male
4796	329	female
4804	329	female
4999	329	male
5095	329	male
5184	329	male
5263	329	male
5411	329	female
5424	329	male
5649	329	male
5685	329	female
5690	329	male
6319	329	male
6380	329	male
6479	329	male
6515	329	female
6953	329	male
7196	329	male
7316	329	male
8027	329	female
8193	329	male
8232	329	female
8420	329	male
8645	329	female
9458	329	male
10177	329	female
10325	329	male
10476	329	male
10501	329	male
10615	329	female
10726	329	male
10756	329	female
11676	329	male
12778	329	male
13677	329	male
15783	329	male
16971	329	male
17138	329	male
18366	329	male
19423	329	male
19541	329	male
331	161	male
333	161	male
771	161	male
1609	161	male
2010	161	male
2964	161	male
3202	161	male
6318	161	male
6490	161	male
7195	161	male
7288	161	male
7460	161	male
9149	161	male
11132	161	male
11248	161	male
11360	161	male
12097	161	male
12253	161	male
12621	161	male
13186	161	male
13498	161	male
13967	161	female
13977	161	male
14095	161	male
14915	161	male
15879	161	female
17060	161	male
17291	161	male
17974	161	male
18149	161	male
18182	161	male
18468	161	male
19439	161	male
334	334	male
3474	334	male
3647	334	male
4633	334	male
7052	334	male
7691	334	male
8382	334	male
10374	334	male
11136	334	male
11508	334	male
11909	334	male
12375	334	male
12977	334	male
12982	334	male
13159	334	male
13331	334	female
14231	334	male
15342	334	male
16159	334	male
16493	334	female
16846	334	male
18103	334	male
18945	334	female
19500	334	male
19507	334	female
335	335	male
1070	335	male
2154	335	male
2697	335	male
4005	335	male
4051	335	male
4754	335	male
5287	335	female
5330	335	female
5360	335	male
5646	335	male
5953	335	male
6446	335	male
6690	335	male
7550	335	female
8026	335	male
8033	335	male
8558	335	male
8730	335	male
8756	335	male
9087	335	male
9467	335	male
9668	335	female
9785	335	male
9815	335	male
9922	335	male
10327	335	male
10461	335	male
10521	335	male
11968	335	male
11981	335	male
12448	335	male
12810	335	male
13109	335	male
15166	335	male
17872	335	male
18542	335	male
19246	335	male
19427	335	male
19693	335	female
336	336	male
455	336	male
596	336	male
683	336	male
1507	336	male
2621	336	male
3640	336	male
3806	336	male
4387	336	female
7351	336	male
8300	336	male
9289	336	male
10255	336	male
15292	336	male
16941	336	male
17717	336	male
337	314	female
470	314	male
1335	314	male
1946	314	female
3357	314	male
3671	314	female
4794	314	male
4860	314	male
6169	314	male
8280	314	female
9500	314	male
9517	314	male
9617	314	male
11993	314	male
13198	314	male
14417	314	male
14495	314	male
15003	314	male
17064	314	male
17227	314	male
341	341	male
401	341	male
2085	341	male
2645	341	female
6021	341	male
6111	341	male
6482	341	male
7763	341	male
8346	341	male
11727	341	male
12642	341	male
14213	341	female
15819	341	female
16329	341	male
18852	341	male
18907	341	male
19170	341	male
343	343	female
419	343	male
900	343	male
1137	343	male
1249	343	male
1759	343	male
2159	343	female
2201	343	female
2536	343	male
2580	343	female
2831	343	female
3130	343	male
3510	343	male
3991	343	male
4309	343	female
4767	343	female
5060	343	male
5083	343	female
5248	343	male
5297	343	male
5400	343	male
5831	343	female
5895	343	male
6204	343	male
6505	343	male
6611	343	male
6725	343	male
7009	343	male
7141	343	male
7679	343	male
7737	343	male
8468	343	female
8783	343	male
8911	343	male
9728	343	female
9765	343	male
10164	343	male
10325	343	male
10531	343	male
10579	343	male
11402	343	female
11625	343	male
12540	343	male
13048	343	male
13552	343	male
13730	343	male
14113	343	female
16393	343	female
16521	343	male
16723	343	female
17983	343	male
18447	343	female
19061	343	female
19661	343	male
346	90	male
540	90	male
721	90	male
2381	90	male
2683	90	male
4241	90	male
4336	90	female
4865	90	male
6166	90	female
6938	90	male
8605	90	male
8864	90	female
9578	90	male
10283	90	male
11086	90	male
11249	90	male
11353	90	female
11740	90	male
12886	90	female
13856	90	male
14464	90	male
347	347	male
2213	347	male
3458	347	male
3508	347	male
4434	347	male
6334	347	male
7541	347	male
8002	347	male
8413	347	male
8713	347	male
10007	347	male
10185	347	male
10600	347	male
10749	347	male
11320	347	male
15002	347	male
15411	347	female
16572	347	male
16615	347	male
17173	347	male
17672	347	male
349	349	male
416	349	male
468	349	male
3378	349	male
3398	349	male
3553	349	female
3568	349	male
4153	349	male
4581	349	male
6157	349	male
6275	349	male
7936	349	male
8401	349	male
8746	349	male
8846	349	female
9448	349	male
10265	349	male
10779	349	male
11354	349	male
11780	349	male
12102	349	male
13169	349	male
13724	349	male
14236	349	male
14246	349	male
15078	349	male
15852	349	male
16207	349	male
16332	349	male
16791	349	male
17134	349	female
18005	349	male
19669	349	male
350	350	male
1827	350	male
356	357	male
425	357	female
603	357	male
687	357	male
1134	357	female
1304	357	male
3070	357	male
3440	357	male
4896	357	male
5257	357	male
6000	357	male
7014	357	male
7903	357	male
7990	357	male
8211	357	male
8640	357	male
10139	357	female
10457	357	male
10786	357	male
11254	357	male
11568	357	male
11597	357	male
13175	357	male
14302	357	male
15465	357	male
16017	357	male
16581	357	male
16768	357	male
18375	357	male
19065	357	female
356	358	male
7903	358	male
8640	358	male
13211	358	male
16017	358	male
19008	358	male
359	359	male
413	359	male
798	359	male
1369	359	male
1922	359	female
2234	359	male
2788	359	male
3340	359	male
3471	359	male
3775	359	female
3810	359	male
4747	359	female
5213	359	male
5588	359	male
6010	359	male
6497	359	female
6788	359	male
7107	359	female
7530	359	male
8154	359	male
11314	359	male
11518	359	male
12003	359	male
12293	359	male
12478	359	male
13660	359	male
13823	359	female
14057	359	male
14101	359	male
14870	359	male
15355	359	male
15910	359	male
16861	359	male
16981	359	male
17148	359	male
17725	359	male
17970	359	female
18418	359	male
18941	359	male
19362	359	male
19540	359	male
19563	359	male
367	368	male
435	368	male
890	368	male
1071	368	male
1389	368	male
1528	368	male
3054	368	male
3091	368	male
3777	368	male
3996	368	female
5355	368	male
5693	368	male
5910	368	male
6594	368	female
7060	368	male
7211	368	male
7629	368	female
7857	368	male
9627	368	female
9826	368	male
10273	368	male
10431	368	male
10576	368	male
10948	368	male
11848	368	male
12187	368	male
12295	368	female
12604	368	male
12677	368	female
13580	368	male
13720	368	female
14737	368	female
15503	368	male
16650	368	male
16963	368	male
18130	368	male
18145	368	male
19671	368	male
370	370	male
1477	370	female
5374	370	male
5818	370	female
11764	370	male
12130	370	male
14322	370	male
14991	370	male
16006	370	male
16196	370	female
16657	370	male
17491	370	female
17693	370	male
18582	370	female
19494	370	male
371	371	male
4928	371	female
6814	371	male
8141	371	male
8661	371	female
11647	371	male
13248	371	male
14368	371	male
14380	371	male
14536	371	male
15740	371	male
16664	371	male
17067	371	male
17923	371	male
18017	371	male
18839	371	male
373	373	female
10844	373	male
18497	373	male
374	374	male
537	374	male
1890	374	male
2891	374	male
3845	374	male
4726	374	male
6501	374	male
6740	374	male
6959	374	male
7413	374	male
8019	374	male
8045	374	male
10258	374	male
12998	374	female
13119	374	male
15848	374	male
17596	374	male
18045	374	male
19224	374	male
19282	374	male
19413	374	male
19461	374	male
382	382	male
2261	382	male
3215	382	male
4388	382	male
4575	382	male
5865	382	male
7989	382	male
9664	382	male
11152	382	male
13458	382	male
13470	382	male
13834	382	male
14937	382	male
15301	382	male
15918	382	male
15948	382	male
16200	382	male
16328	382	female
16590	382	male
17056	382	male
18107	382	male
18224	382	male
18306	382	male
18393	382	male
19360	382	male
384	384	male
606	384	male
2379	384	male
6430	384	male
7946	384	male
10014	384	male
11268	384	male
11516	384	male
12031	384	male
12203	384	male
13747	384	male
13887	384	male
13955	384	male
14661	384	male
14699	384	male
14836	384	male
14843	384	male
14868	384	male
15426	384	male
15452	384	male
15814	384	male
16154	384	female
16339	384	male
17270	384	female
17909	384	male
18139	384	male
18723	384	male
19198	384	male
19501	384	male
19574	384	male
386	386	male
504	386	male
918	386	male
1067	386	male
1435	386	male
2397	386	female
4251	386	male
4598	386	male
4839	386	male
7055	386	male
8579	386	male
10162	386	male
10620	386	male
11143	386	male
11686	386	male
12708	386	male
13238	386	male
13632	386	male
14435	386	female
14515	386	male
15920	386	male
16171	386	male
16671	386	male
17364	386	male
18075	386	male
18315	386	male
18653	386	male
18735	386	male
19525	386	male
387	387	male
1000	387	male
1801	387	male
1846	387	male
2079	387	male
3089	387	male
3499	387	male
5082	387	female
6719	387	male
7351	387	male
8544	387	male
9053	387	female
9957	387	male
10178	387	male
10263	387	female
13216	387	male
13381	387	male
14530	387	male
14811	387	male
15032	387	male
15136	387	male
15872	387	male
16611	387	male
16888	387	male
17098	387	male
18439	387	male
19408	387	male
388	388	male
1851	388	male
2166	388	male
5963	388	male
9624	388	male
11037	388	male
19647	388	female
19691	388	male
393	393	male
3145	393	male
4003	393	female
7398	393	male
7941	393	female
12566	393	male
17201	393	male
18592	393	male
399	399	female
3573	399	female
3649	399	female
3871	399	female
4265	399	female
4563	399	female
5301	399	female
6291	399	male
6412	399	female
7955	399	male
8167	399	female
8403	399	female
10559	399	female
402	402	male
467	402	male
1711	402	male
2128	402	female
2303	402	male
3436	402	male
3645	402	male
3967	402	male
4445	402	male
8418	402	male
8856	402	male
11768	402	male
11953	402	female
14556	402	male
15118	402	male
16733	402	male
17687	402	male
18044	402	male
403	403	male
488	403	female
645	403	female
682	403	male
1263	403	male
1497	403	male
2329	403	male
5045	403	male
5124	403	male
5786	403	male
6797	403	male
7369	403	female
7564	403	male
9110	403	male
9983	403	male
11064	403	male
11444	403	male
12191	403	female
12549	403	male
14141	403	male
14178	403	male
14484	403	male
15554	403	male
16063	403	male
16788	403	male
16986	403	male
17080	403	male
406	406	male
1901	406	male
4066	406	male
4685	406	male
4973	406	male
6015	406	male
8483	406	female
10474	406	female
10602	406	male
11077	406	male
12933	406	male
13749	406	male
17127	406	male
407	407	male
2721	407	male
3109	407	male
4128	407	male
6886	407	male
7828	407	male
12145	407	male
12879	407	male
12902	407	male
14377	407	male
14587	407	male
15182	407	male
16593	407	male
411	411	male
1574	411	male
2476	411	male
6652	411	male
7754	411	male
8951	411	male
9780	411	male
10387	411	female
10961	411	male
11905	411	male
12218	411	female
14182	411	male
15799	411	male
16264	411	female
18058	411	male
